,html_url,legislative_term,reference,title,interpellation_type,published_at,body,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
8857,https://kleineanfragen.de/bayern/17/3251-auswirkungen-eines-freihandelsabkommens-zwischen-der-europaeischen-union-und-kanada-ceta-i,17,3251,Auswirkungen eines Freihandelsabkommens zwischen der Europäischen Union und Kanada (CETA) I,written,2014-11-10,Bayern,Die Grünen,Thomas Mütze,"Staatsministerium für Wirtschaft und Medien, Energie und Technologie"
8858,https://kleineanfragen.de/bayern/17/3250-nachhaltiges-wirtschaften,17,3250,Nachhaltiges Wirtschaften,written,2014-11-10,Bayern,SPD,Annette Karl,"Staatsministerium für Wirtschaft und Medien, Energie und Technologie"
8859,https://kleineanfragen.de/bayern/17/3249-einsatz-von-videoueberwachung-im-rahmen-des-g8-gipfels-in-bayern,17,3249,Einsatz von Videoüberwachung im Rahmen des G8 Gipfels in Bayern,written,2014-11-10,Bayern,SPD,Florian Ritter;Florian Brunn,"Staatsministerium des Innern, für Bau und Verkehr"
8860,https://kleineanfragen.de/bayern/17/3248-bayerisches-gemeindeverkehrsfinanzierungsgesetz,17,3248,Bayerisches Gemeindeverkehrsfinanzierungsgesetz,written,2014-11-10,Bayern,SPD,Paul Wengert,"Staatsministerium des Innern, für Bau und Verkehr"
8861,https://kleineanfragen.de/bayern/17/3247-aufhebung-der-suspendierung-eines-rechtskraeftig-verurteilten-polizeibeamten,17,3247,Aufhebung der Suspendierung eines rechtskräftig verurteilten Polizeibeamten,written,2014-11-10,Bayern,Die Grünen,Katharina Schulze,"Staatsministerium des Innern, für Bau und Verkehr"
8862,https://kleineanfragen.de/bayern/17/3246-anflugverfahren-flughafen-frankfurt,17,3246,Anflugverfahren Flughafen Frankfurt,written,2014-11-10,Bayern,Die Grünen,Thomas Mütze,"Staatsministerium des Innern, für Bau und Verkehr"
8863,https://kleineanfragen.de/bayern/17/3245-bayerische-versicherungskammer-chevron,17,3245,Bayerische Versicherungskammer - Chevron,written,2014-11-10,Bayern,Die Grünen,Thomas Mütze,"Staatsministerium des Innern, für Bau und Verkehr"
8864,https://kleineanfragen.de/bayern/17/3244-polizeipraesidiumsspezifische-evaluationen,17,3244,Polizeipräsidiumsspezifische Evaluationen,written,2014-11-10,Bayern,SPD,Annette Karl,"Staatsministerium des Innern, für Bau und Verkehr"
8865,https://kleineanfragen.de/bayern/17/3243-gewerbegebiet-moser-bruecke,17,3243,"Gewerbegebiet ""Moser Brücke""",written,2014-11-10,Bayern,Die Grünen,Tessa Ganserer,"Staatsministerium des Innern, für Bau und Verkehr"
8866,https://kleineanfragen.de/bayern/17/3242-zustand-der-eisenbahnbruecken-in-bayern,17,3242,Zustand der Eisenbahnbrücken in Bayern,written,2014-11-10,Bayern,Die Grünen,Tessa Ganserer,"Staatsministerium des Innern, für Bau und Verkehr"
