,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
56137,André Bock;Heiner Schönecke;Gerda Hövel;Editha Lorberg;Clemens Große Macke;Karin Bertholdes-Sandrock;Karl-Heinz Bley;Dr. Hans-Joachim Deneke-Jöhrens;Helmut Dammann-Tamke;Gudrun Pieper;Annette Schwarz;Ingrid Klopp;Christian Calderone;Frank Oesterhelweg,Heiner Schönecke;Annette Schwarz;Gudrun Pieper;Editha Lorberg;Ingrid Klopp;Gerda Hövel;Clemens Große Macke;Dr. Hans-Joachim Deneke-Jöhrens;Christian Calderone;André Bock;Karl-Heinz Bley;Karin Bertholdes-Sandrock;Helmut Dammann-Tamke;Frank Oesterhelweg,https://kleineanfragen.de/niedersachsen/17/1950-ignoriert-das-landwirtschaftsministerium-sachargumente-bei-der-zuweisung-der-zustaendigkeit-zur-umsetzung-der-16,Ignoriert das Landwirtschaftsministerium Sachargumente bei der Zuweisung der Zuständigkeit zur Umsetzung der 16. AMG-Novelle?,minor,2014-09-09T00:00:00Z,CDU,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
56138,Christian Dürr;Almuth von Below-Neufeldt;Björn Försterling;Sylvia Bruns,Christian Dürr;Sylvia Bruns;Almuth von Below-Neufeldt;Björn Försterling,https://kleineanfragen.de/niedersachsen/17/1949-mitteleinsatz-aus-dem-hauptschulprofilierungsprogramm,Mitteleinsatz aus dem Hauptschulprofilierungsprogramm,minor,2014-09-09T00:00:00Z,FDP,Niedersächsisches Kultusministerium,Niedersächsisches Kultusministerium
56139,Dirk Toepffer,Dirk Toepffer,https://kleineanfragen.de/niedersachsen/17/2007-weshalb-durfte-der-braunschweiger-landesbeauftragte-die-obligatorische-gesundheitspruefung-im-landkreis-helmstedt,Weshalb durfte der Braunschweiger Landesbeauftragte die obligatorische Gesundheitsprüfung im Landkreis Helmstedt absolvieren?,minor,2014-09-08T00:00:00Z,CDU,Niedersächsische Staatskanzlei,Niedersächsische Staatskanzlei
56140,Rainer Fredermann;Gerda Hövel;Ernst-Ingolf Angermann;Karsten Heineking;Karl-Heinz Bley;Axel Miesner,Axel Miesner;Gerda Hövel;Karsten Heineking;Rainer Fredermann;Karl-Heinz Bley;Ernst-Ingolf Angermann,https://kleineanfragen.de/niedersachsen/17/1958-staatssekretaer-ferlemann-a-39-wird-von-2016-weitergebaut-was-sagt-die-landesregierung,Staatssekretär Ferlemann: „A 39 wird von 2016 weitergebaut“ - Was sagt die Landesregierung?,minor,2014-09-08T00:00:00Z,CDU,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
56141,Karin Bertholdes-Sandrock;Karsten Heineking;Axel Miesner;Karl-Heinz Bley,Karsten Heineking;Axel Miesner;Karl-Heinz Bley;Karin Bertholdes-Sandrock,https://kleineanfragen.de/niedersachsen/17/1957-noch-immer-finanzielle-einbussen-durch-das-hochwasser-2013-laesst-die-landesregierung-die-menschen-an-der-elbe-im,Noch immer finanzielle Einbußen durch das Hochwasser 2013 - Lässt die Landesregierung die Menschen an der Elbe im Stich?,minor,2014-09-08T00:00:00Z,CDU,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
56142,Jörg Hillmer;Aygül Özkan,Jörg Hillmer;Aygül Özkan,https://kleineanfragen.de/niedersachsen/17/1944-welche-massnahmen-zur-foerderung-von-unternehmensgruendungen-an-hochschulen-plant-die-landesregierung,Welche Maßnahmen zur Förderung von Unternehmensgründungen an Hochschulen plant die Landesregierung?,minor,2014-09-05T00:00:00Z,CDU,Niedersächsisches Ministerium für Wissenschaft und Kultur,Niedersächsisches Ministerium für Wissenschaft und Kultur
56143,Sylvia Bruns;Dr. Marco Genthe,Dr. Marco Genthe;Sylvia Bruns,https://kleineanfragen.de/niedersachsen/17/1929-schutz-fuer-junge-menschen-vor-religioeser-radikalisierung,Schutz für junge Menschen vor religiöser Radikalisierung,minor,2014-09-03T00:00:00Z,FDP,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
56144,Ingrid Klopp;Lutz Winkelmann;Frank Oesterhelweg,Frank Oesterhelweg;Lutz Winkelmann;Ingrid Klopp,https://kleineanfragen.de/niedersachsen/17/1959-10-flaechenstilllegung-in-landesforsten,10 % Flächenstilllegung in Landesforsten?,minor,2014-09-02T00:00:00Z,CDU,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
56145,Angelika Jahns;Mechthild Ross-Luttmann;Thomas Adasch,Thomas Adasch;Angelika Jahns;Mechthild Ross-Luttmann,https://kleineanfragen.de/niedersachsen/17/1943-rechtsextremistische-straftaten-in-niedersachsen-im-zweiten-quartal-2014,Rechtsextremistische Straftaten in Niedersachsen im zweiten Quartal 2014,minor,2014-09-02T00:00:00Z,CDU,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
56146,Dr. Marco Genthe,Dr. Marco Genthe,https://kleineanfragen.de/niedersachsen/17/1932-aktenpanne-im-amtsgericht-hannover-wie-sicher-sind-die-buergerdaten,Aktenpanne im Amtsgericht Hannover - Wie sicher sind die Bürgerdaten?,minor,2014-09-02T00:00:00Z,FDP,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
56147,Jan-Christoph Oetjen;Björn Försterling,Björn Försterling;Jan-Christoph Oetjen,https://kleineanfragen.de/niedersachsen/17/1927-schulbuskontrolle-im-landkreis-hildesheim-eine-idee-fuer-ganz-niedersachsen,Schulbuskontrolle im Landkreis Hildesheim - Eine Idee für ganz Niedersachsen?,minor,2014-08-29T00:00:00Z,FDP,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
56148,Dr. Stefan Birkner,Dr. Stefan Birkner,https://kleineanfragen.de/niedersachsen/17/1926-ist-die-stichwahl-des-regionspraesidenten-rechtmaessig,Ist die Stichwahl des Regionspräsidenten rechtmäßig?,minor,2014-08-28T00:00:00Z,FDP,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
56149,Hillgriet Eilers;Gabriela König;Jörg Bode,Jörg Bode;Gabriela König;Hillgriet Eilers,https://kleineanfragen.de/niedersachsen/17/1918-liegt-die-schnellste-lkw-flussfaehre-der-welt-demnaechst-in-cuxhaven,Liegt die schnellste Lkw-Flussfähre der Welt demnächst in Cuxhaven?,minor,2014-08-28T00:00:00Z,FDP,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
56150,Dr. Stefan Birkner;Björn Försterling;Dr. Gero Hocker,Björn Försterling;Dr. Gero Hocker;Dr. Stefan Birkner,https://kleineanfragen.de/niedersachsen/17/1917-wie-plant-die-landesregierung-den-rueckbau-kerntechnischer-anlagen,Wie plant die Landesregierung den Rückbau kerntechnischer Anlagen?,minor,2014-08-28T00:00:00Z,FDP,"Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz"
56151,Michael Höntsch;Belit Onay;Filiz Polat;Meta Janssen-Kucz,Michael Höntsch;Filiz Polat;Belit Onay;Meta Janssen-Kucz,https://kleineanfragen.de/niedersachsen/17/1948-interkulturelle-kompetenz-in-der-polizei,Interkulturelle Kompetenz in der Polizei,minor,2014-08-26T00:00:00Z,SPD;Bündnis 90/Die Grünen,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
56152,Angelika Jahns;Mechthild Ross-Luttmann;Thomas Adasch,Thomas Adasch;Angelika Jahns;Mechthild Ross-Luttmann,https://kleineanfragen.de/niedersachsen/17/1916-ist-die-antwort-der-landesregierung-auf-die-anfrage-zu-rechtsextremistischen-straftaten-im-ersten-quartal-2014-drs,"Ist die Antwort der Landesregierung auf die Anfrage zu rechtsextremistischen Straftaten im ersten Quartal 2014, Drs. 17/1543, zutreffend?",minor,2014-08-26T00:00:00Z,CDU,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
56153,Christian Dürr;Almuth von Below-Neufeldt;Björn Försterling;Sylvia Bruns,Christian Dürr;Sylvia Bruns;Almuth von Below-Neufeldt;Björn Försterling,https://kleineanfragen.de/niedersachsen/17/1908-arbeitszeiterhebung-an-der-tellkampfschule,Arbeitszeiterhebung an der Tellkampfschule,minor,2014-08-26T00:00:00Z,FDP,Niedersächsisches Kultusministerium,Niedersächsisches Kultusministerium
56154,Karsten Heineking;Axel Miesner;Karl-Heinz Bley,Axel Miesner;Karsten Heineking;Karl-Heinz Bley,https://kleineanfragen.de/niedersachsen/17/1899-gute-perspektiven-fuer-den-nordwesten-aber-wie,„Gute Perspektiven für den Nordwesten“ - aber wie?,minor,2014-08-26T00:00:00Z,CDU,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
56155,Gabriela König;Hermann Grupe;Christian Grascha,Gabriela König;Hermann Grupe;Christian Grascha,https://kleineanfragen.de/niedersachsen/17/1898-welche-bedeutung-hat-die-prognostizierte-demografische-entwicklung-von-regionen-auf-entscheidungen-zu-projekten-des,Welche Bedeutung hat die prognostizierte demografische Entwicklung von Regionen auf Entscheidungen zu Projekten des kommenden Bundesverkehrswegeplans?,minor,2014-08-25T00:00:00Z,FDP,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
56156,Kai Seefried;Helmut Dammann-Tamke,Kai Seefried;Helmut Dammann-Tamke,https://kleineanfragen.de/niedersachsen/17/1895-ist-unterrichtsausfall-an-gymnasien-zukuenftig-die-regel,Ist Unterrichtsausfall an Gymnasien zukünftig die Regel?,minor,2014-08-25T00:00:00Z,CDU,Niedersächsisches Kultusministerium,Niedersächsisches Kultusministerium
56157,Hans-Heinrich Ehlen;Lutz Winkelmann;Otto Deppmeyer;Clemens Große Macke;Karin Bertholdes-Sandrock;Ernst-Ingolf Angermann;Dr. Hans-Joachim Deneke-Jöhrens;Helmut Dammann-Tamke;Martin Bäumer;Ingrid Klopp;Frank Oesterhelweg,Lutz Winkelmann;Ingrid Klopp;Clemens Große Macke;Karin Bertholdes-Sandrock;Martin Bäumer;Ernst-Ingolf Angermann;Frank Oesterhelweg;Hans-Heinrich Ehlen;Otto Deppmeyer;Dr. Hans-Joachim Deneke-Jöhrens;Helmut Dammann-Tamke,https://kleineanfragen.de/niedersachsen/17/1919-auf-welcher-grundlage-wurde-der-arbeitsgemeinschaft-baeuerliche-landwirtschaft-eine-zuwendung-fuer-das-projekt,Auf welcher Grundlage wurde der Arbeitsgemeinschaft bäuerliche Landwirtschaft eine Zuwendung für das Projekt „Etablierung heimischer Eiweißfuttermittel in Niedersachsen“ gewährt?,minor,2014-08-22T00:00:00Z,CDU,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
56158,Karl-Heinz Bley;Dr. Stephan Siemer,Dr. Stephan Siemer;Karl-Heinz Bley,https://kleineanfragen.de/niedersachsen/17/1900-ihk-konjunkturumfrage-wachstumstempo-in-niedersachsen-laesst-nach-was-tut-die-landesregierung,IHK-Konjunkturumfrage: Wachstumstempo in Niedersachsen lässt nach - Was tut die Landesregierung?,minor,2014-08-22T00:00:00Z,CDU,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
56159,Dr. Stefan Birkner;Dr. Gero Hocker,Dr. Stefan Birkner;Dr. Gero Hocker,https://kleineanfragen.de/niedersachsen/17/1896-was-plant-minister-wenzel-mit-seiner-naturschutzstrategie,Was plant Minister Wenzel mit seiner Naturschutzstrategie?,minor,2014-08-22T00:00:00Z,FDP,"Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz"
56160,Heinrich Scholing;Ina Korter,Heinrich Scholing;Ina Korter,https://kleineanfragen.de/niedersachsen/17/1897-was-tut-die-landesregierung-um-eine-moeglicherweise-einseitige-information-oder-gar-politische-beeinflussung-durch,"Was tut die Landesregierung, um eine möglicherweise einseitige Information oder gar politische Beeinflussung durch Jugendoffiziere der Bundeswehr an den niedersächsischen Schulen auszuschließen?",minor,2014-08-21T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Kultusministerium,Niedersächsisches Kultusministerium
56161,Christian Dürr;Almuth von Below-Neufeldt;Björn Försterling;Sylvia Bruns,Christian Dürr;Sylvia Bruns;Almuth von Below-Neufeldt;Björn Försterling,https://kleineanfragen.de/niedersachsen/17/1894-einstellungspraxis-fuer-foerderschullehrkraefte-in-der-regionalabteilung-osnabrueck,Einstellungspraxis für Förderschullehrkräfte in der Regionalabteilung Osnabrück,minor,2014-08-21T00:00:00Z,FDP,Niedersächsisches Kultusministerium,Niedersächsisches Kultusministerium
56162,Hermann Grupe,Hermann Grupe,https://kleineanfragen.de/niedersachsen/17/1891-wie-gefaehrlich-sind-chlorhaehnchen-wirklich,Wie gefährlich sind Chlorhähnchen wirklich?,minor,2014-08-21T00:00:00Z,FDP,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
56163,Hillgriet Eilers;Jan-Christoph Oetjen,Hillgriet Eilers;Jan-Christoph Oetjen,https://kleineanfragen.de/niedersachsen/17/1890-einbuergerungsgebuehren-schrecken-hohe-kosten-kandidaten-ab,Einbürgerungsgebühren - Schrecken hohe Kosten Kandidaten ab?,minor,2014-08-20T00:00:00Z,FDP,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
56164,Jan-Christoph Oetjen,Jan-Christoph Oetjen,https://kleineanfragen.de/niedersachsen/17/1892-internetznutzung-bei-der-polizei-datenschutz-gewaehrleistet,Internetznutzung bei der Polizei - Datenschutz gewährleistet?,minor,2014-08-19T00:00:00Z,FDP,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
56165,Jörg Bode;Christian Grascha,Jörg Bode;Christian Grascha,https://kleineanfragen.de/niedersachsen/17/1886-lebensversicherungsreformgesetz-bewertungsreserven-gefaehrdet,Lebensversicherungsreformgesetz - Bewertungsreserven gefährdet?,minor,2014-08-19T00:00:00Z,FDP,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
56166,Dr. Stephan Siemer,Dr. Stephan Siemer,https://kleineanfragen.de/niedersachsen/17/1885-obskure-ausschreibungsbedingungen-in-offenen-vergabeverfahren-im-bereich-der-niedersaechsischen-vollzugsanstalten,Obskure Ausschreibungsbedingungen in offenen Vergabeverfahren im Bereich der niedersächsischen Vollzugsanstalten?,minor,2014-08-18T00:00:00Z,CDU,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
56167,Hermann Grupe,Hermann Grupe,https://kleineanfragen.de/niedersachsen/17/1884-welche-konsequenzen-zieht-die-landesregierung-aus-den-fehlettiketierungen-bei-neuland,Welche Konsequenzen zieht die Landesregierung aus den Fehlettiketierungen bei Neuland?,minor,2014-08-18T00:00:00Z,FDP,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
56168,Martin Bäumer,Martin Bäumer,https://kleineanfragen.de/niedersachsen/17/1883-organspende-im-urlaub-gegen-den-eigenen-willen,Organspende im Urlaub gegen den eigenen Willen?,minor,2014-08-18T00:00:00Z,CDU,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
56169,Dr. Stefan Birkner;Dr. Gero Hocker;Christian Grascha,Dr. Stefan Birkner;Dr. Gero Hocker;Christian Grascha,https://kleineanfragen.de/niedersachsen/17/1881-wie-ist-der-stand-der-arbeiten-am-windenergieerlass,Wie ist der Stand der Arbeiten am „Windenergieerlass“?,minor,2014-08-18T00:00:00Z,FDP,"Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz"
56170,Filiz Polat,Filiz Polat,https://kleineanfragen.de/niedersachsen/17/1882-giftige-zementschlaemme-in-gertrudenberger-hoehlen-in-osnabrueck,Giftige Zementschlämme in Gertrudenberger Höhlen in Osnabrück?,minor,2014-08-15T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Finanzministerium,Niedersächsisches Finanzministerium
56171,Jan-Christoph Oetjen,Jan-Christoph Oetjen,https://kleineanfragen.de/niedersachsen/17/1880-erstellung-des-personalausweises-nicht-kostendeckend-niedersaechsische-kommunen-zahlen-drauf,Erstellung des Personalausweises nicht kostendeckend - niedersächsische Kommunen zahlen drauf,minor,2014-08-15T00:00:00Z,FDP,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
56172,Jan-Christoph Oetjen,Jan-Christoph Oetjen,https://kleineanfragen.de/niedersachsen/17/1876-falschfahrer-auf-autobahnen-technische-mittel-einsetzen,Falschfahrer auf Autobahnen - Technische Mittel einsetzen?,minor,2014-08-15T00:00:00Z,FDP,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
56173,Thomas Adasch,Thomas Adasch,https://kleineanfragen.de/niedersachsen/17/1893-linksterroristische-bestrebungen-auch-in-niedersachsen,Linksterroristische Bestrebungen auch in Niedersachsen?,minor,2014-08-14T00:00:00Z,CDU,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
56174,Jan-Christoph Oetjen,Jan-Christoph Oetjen,https://kleineanfragen.de/niedersachsen/17/1878-einfuehrung-von-tasern-fuer-polizeibeamte-sinnvoll-oder-gefaehrlich,Einführung von Tasern für Polizeibeamte - Sinnvoll oder gefährlich?,minor,2014-08-14T00:00:00Z,FDP,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
56175,Jan-Christoph Oetjen;Mechthild Ross-Luttmann;Hans-Heinrich Ehlen,Mechthild Ross-Luttmann;Hans-Heinrich Ehlen;Jan-Christoph Oetjen,https://kleineanfragen.de/niedersachsen/17/1875-radweg-zwischen-ebersdorf-und-lintig-wann-passiert-etwas,Radweg zwischen Ebersdorf und Lintig - Wann passiert etwas?,minor,2014-08-14T00:00:00Z,CDU;FDP,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
56176,Ulf Thiele,Ulf Thiele,https://kleineanfragen.de/niedersachsen/17/1872-wie-beurteilt-die-landesregierung-den-teilweisen-ausfall-der-elektro-und-steuerungstechnik-und-die,Wie beurteilt die Landesregierung den teilweisen Ausfall der Elektro- und Steuerungstechnik und die Bezuschussungsmöglichkeiten für die Erneuerung der Elektrotechnik der Mündungsschöpfwerke Terborg und Nüttermoor?,minor,2014-08-14T00:00:00Z,CDU,"Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz"
56177,Dr. Gero Hocker;Jörg Bode,Dr. Gero Hocker;Jörg Bode,https://kleineanfragen.de/niedersachsen/17/1871-wie-geht-es-mit-dem-schutz-auf-der-allerinsel-weiter,Wie geht es mit dem Schutz auf der Allerinsel weiter?,minor,2014-08-14T00:00:00Z,FDP,"Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz"
56178,Hermann Grupe,Hermann Grupe,https://kleineanfragen.de/niedersachsen/17/1874-wie-kann-eine-ehec-epidemie-verhindert-werden,Wie kann eine EHEC-Epidemie verhindert werden?,minor,2014-08-13T00:00:00Z,FDP,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
56179,Detlef Tanke;Renate Geuter;Holger Heymann;Frank Henning;Markus Brinkmann;Mustafa Erkan;Maximilian Schmidt,Detlef Tanke;Holger Heymann;Frank Henning;Markus Brinkmann;Renate Geuter;Mustafa Erkan;Maximilian Schmidt,https://kleineanfragen.de/niedersachsen/17/1873-verguetung-und-ausbildung-der-niedersaechsischen-gerichtsvollzieherinnen-und-gerichtsvollzieher,Vergütung und Ausbildung der niedersächsischen Gerichtsvollzieherinnen und Gerichtsvollzieher,minor,2014-08-12T00:00:00Z,SPD,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
