,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
18454,Doris Rauscher,Doris Rauscher,https://kleineanfragen.de/bayern/17/4828-einkleidung-in-den-erstaufnahmeeinrichtungen,Einkleidung in den Erstaufnahmeeinrichtungen,written,2015-02-09T00:00:00Z,SPD,"Staatsministerium für Arbeit und Soziales, Familie und Integration","Staatsministerium für Arbeit und Soziales, Familie und Integration"
18455,Doris Rauscher,Doris Rauscher,https://kleineanfragen.de/bayern/17/4870-geplantes-gewerbegebiet-in-taglaching,Geplantes Gewerbegebiet in Taglaching,written,2015-02-06T00:00:00Z,SPD,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
18456,Markus Rinderspacher,Markus Rinderspacher,https://kleineanfragen.de/bayern/17/4835-personalkosten-an-den-bayerichen-universitaetskliniken,Personalkosten an den bayerichen Universitätskliniken,written,2015-02-06T00:00:00Z,SPD,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
18457,Jürgen Mistol,Jürgen Mistol,https://kleineanfragen.de/bayern/17/4827-wohnungsaufsicht,Wohnungsaufsicht,written,2015-02-06T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
18458,Eva Gottstein,Eva Gottstein,https://kleineanfragen.de/bayern/17/4825-chancengleichheit-bei-dienstlichen-beurteilungen-der-polizeikraefte-in-bayern,Chancengleichheit bei dienstlichen Beurteilungen der Polizeikräfte in Bayern,written,2015-02-06T00:00:00Z,Freie Wähler,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
18459,Klaus Adelt,Klaus Adelt,https://kleineanfragen.de/bayern/17/4824-immobilien-freistaat-bayern,Immobilien Freistaat Bayern,written,2015-02-06T00:00:00Z,SPD,"Staatsministerium der Finanzen, für Landesentwicklung und Heimat","Staatsministerium der Finanzen, für Landesentwicklung und Heimat"
18460,Dr. Paul Wengert,Dr. Paul Wengert,https://kleineanfragen.de/bayern/17/4823-psychiatrische-versorgung-im-ostallgaeu,Psychiatrische Versorgung im Ostallgäu,written,2015-02-06T00:00:00Z,SPD,Staatsministerium für Gesundheit und Pflege,Staatsministerium für Gesundheit und Pflege
18461,Doris Rauscher,Doris Rauscher,https://kleineanfragen.de/bayern/17/4822-situation-der-kindertagespflege-in-bayern,Situation der Kindertagespflege in Bayern,written,2015-02-06T00:00:00Z,SPD,"Staatsministerium für Arbeit und Soziales, Familie und Integration","Staatsministerium für Arbeit und Soziales, Familie und Integration"
18462,Gabi Schmidt,Gabi Schmidt,https://kleineanfragen.de/bayern/17/4819-wasserschutzgebiete-in-bayern,Wasserschutzgebiete in Bayern,written,2015-02-06T00:00:00Z,Freie Wähler,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
18463,Dr. Herbert Kränzlein,Dr. Herbert Kränzlein,https://kleineanfragen.de/bayern/17/4806-spaetere-flaechennutzung-auf-dem-fliegerhorst-fuerstenfeldbruck,Spätere Flächennutzung auf dem Fliegerhorst Fürstenfeldbruck,written,2015-02-06T00:00:00Z,SPD,Bayerische Staatskanzlei,Bayerische Staatskanzlei
18464,Ruth Müller,Ruth Müller,https://kleineanfragen.de/bayern/17/4805-kindergesundheit-1,Kindergesundheit 1,written,2015-02-06T00:00:00Z,SPD,Staatsministerium für Gesundheit und Pflege,Staatsministerium für Gesundheit und Pflege
18465,Annette Karl,Annette Karl,https://kleineanfragen.de/bayern/17/4804-uebertragung-baytech-auf-innotemis-gmbh,Übertragung BayTech auf Innotemis GmbH,written,2015-02-06T00:00:00Z,SPD,"Staatsministerium für Wirtschaft und Medien, Energie und Technologie","Staatsministerium für Wirtschaft und Medien, Energie und Technologie"
18466,Markus Rinderspacher,Markus Rinderspacher,https://kleineanfragen.de/bayern/17/4803-illegale-feuerwerkskoerper,Illegale Feuerwerkskörper,written,2015-02-06T00:00:00Z,SPD,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
18467,Dr. Christian Magerl,Dr. Christian Magerl,https://kleineanfragen.de/bayern/17/4802-restwasserleitfaden,Restwasserleitfaden,written,2015-02-06T00:00:00Z,Bündnis 90/Die Grünen,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
18468,Dr. Hans Jürgen Fahn,Dr. Hans Jürgen Fahn,https://kleineanfragen.de/bayern/17/4801-anflugverfahren-der-deutschen-flugsicherung-dfs-ueber-bayerischen-landkreisen,Anflugverfahren der Deutschen Flugsicherung (DFS) über bayerischen Landkreisen,written,2015-02-06T00:00:00Z,Freie Wähler,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
18469,Dr. Hans Jürgen Fahn,Dr. Hans Jürgen Fahn,https://kleineanfragen.de/bayern/17/4800-frankfurter-fluglaermkommission,Frankfurter Fluglärmkommission,written,2015-02-06T00:00:00Z,Freie Wähler,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
18470,Kathrin Sonnenholzner,Kathrin Sonnenholzner,https://kleineanfragen.de/bayern/17/4798-modellvorhaben-nach-paragraf-64b-sgb-v-zur-sektorenuebergreifenden-versorgung-von-menschen-mit-psychischen,Modellvorhaben nach Paragraf 64b SGB V zur sektorenübergreifenden Versorgung von Menschen mit psychischen Erkrankungen,written,2015-02-06T00:00:00Z,SPD,Staatsministerium für Gesundheit und Pflege,Staatsministerium für Gesundheit und Pflege
18471,Ruth Müller,Ruth Müller,https://kleineanfragen.de/bayern/17/4797-mobiler-krisendienst-fuer-psychisch-kranke-in-niederbayern,Mobiler Krisendienst für psychisch Kranke in Niederbayern,written,2015-02-06T00:00:00Z,SPD,Staatsministerium für Gesundheit und Pflege,Staatsministerium für Gesundheit und Pflege
18472,Dr. Sepp Dürr,Dr. Sepp Dürr,https://kleineanfragen.de/bayern/17/4796-glaubwuerdigkeit-der-informanten-im-ermittlungsverfahren-gegen-lka-beamte-und-bendixen,Glaubwürdigkeit der Informanten im Ermittlungsverfahren gegen LKA-Beamte und Bendixen,written,2015-02-06T00:00:00Z,Bündnis 90/Die Grünen,Staatsministerium der Justiz,Staatsministerium der Justiz
18473,Dr. Hans Jürgen Fahn,Dr. Hans Jürgen Fahn,https://kleineanfragen.de/bayern/17/4762-steeper-approach-verfahren-und-der-flughafen-frankfurt,Steeper Approach Verfahren und der Flughafen Frankfurt,written,2015-02-06T00:00:00Z,Freie Wähler,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
18474,Dr. Hans Jürgen Fahn,Dr. Hans Jürgen Fahn,https://kleineanfragen.de/bayern/17/4761-geplante-flugrouten-im-raum-untermain,Geplante Flugrouten im Raum Untermain,written,2015-02-06T00:00:00Z,Freie Wähler,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
18475,Florian Streibl,Florian Streibl,https://kleineanfragen.de/bayern/17/4760-adoptionen-und-pflegschaften-im-bereich-der-vier-oberland-landkreise-garmisch-partenkirchen-bad-toelz,"Adoptionen und Pflegschaften im Bereich der vier Oberland-Landkreise (Garmisch-Partenkirchen, Bad Tölz-Wolfratshausen, Miesbach, Weilheim-Schongau)",written,2015-02-06T00:00:00Z,Freie Wähler,"Staatsministerium für Arbeit und Soziales, Familie und Integration","Staatsministerium für Arbeit und Soziales, Familie und Integration"
18476,Ludwig Hartmann,Ludwig Hartmann,https://kleineanfragen.de/bayern/17/4759-amphibienschutz-am-sudelfeld,Amphibienschutz am Sudelfeld,written,2015-02-06T00:00:00Z,Bündnis 90/Die Grünen,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
18477,Martina Fehlner,Martina Fehlner,https://kleineanfragen.de/bayern/17/4712-flaechennutzung-in-bayern,Flächennutzung in Bayern,written,2015-02-06T00:00:00Z,SPD,"Staatsministerium für Ernährung, Landwirtschaft und Forsten","Staatsministerium für Ernährung, Landwirtschaft und Forsten"
18478,Katharina Schulze,Katharina Schulze,https://kleineanfragen.de/bayern/17/4707-toedlicher-polizeieinsatz-in-ehekirchen,Tödlicher Polizeieinsatz in Ehekirchen,written,2015-01-30T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
18479,Markus Ganserer,Markus Ganserer,https://kleineanfragen.de/bayern/17/4706-b-470,B 470,written,2015-01-30T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
18480,Kerstin Celina,Kerstin Celina,https://kleineanfragen.de/bayern/17/4705-first-responder-gruppen-in-bayern,First-Responder-Gruppen in Bayern,written,2015-01-30T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
18481,Florian Streibl,Florian Streibl,https://kleineanfragen.de/bayern/17/4692-schwerpunktstaatsanwaltschaften,Schwerpunktstaatsanwaltschaften,written,2015-01-30T00:00:00Z,Freie Wähler,Staatsministerium der Justiz,Staatsministerium der Justiz
18482,Dr. Hans Jürgen Fahn,Dr. Hans Jürgen Fahn,https://kleineanfragen.de/bayern/17/4691-sprachkurse-fuer-asylbewerber,Sprachkurse für Asylbewerber,written,2015-01-30T00:00:00Z,Freie Wähler,"Staatsministerium für Arbeit und Soziales, Familie und Integration","Staatsministerium für Arbeit und Soziales, Familie und Integration"
18483,Jürgen Mistol,Jürgen Mistol,https://kleineanfragen.de/bayern/17/4670-geruchsbelaestigung-durch-die-bayerische-trockenzwiebel-gmbh-in-alteglofsheim,Geruchsbelästigung durch die Bayerische Trockenzwiebel GmbH in Alteglofsheim,written,2015-01-30T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
18484,Jürgen Mistol,Jürgen Mistol,https://kleineanfragen.de/bayern/17/4668-entschaedigungen-bei-den-bayerischen-sparkassen,Entschädigungen bei den Bayerischen Sparkassen,written,2015-01-30T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
18485,Florian von Brunn,Florian von Brunn,https://kleineanfragen.de/bayern/17/4665-morde-nach-fortgesetzter-haeuslicher-gewalt-und-stalking,Morde nach fortgesetzter häuslicher Gewalt und Stalking,written,2015-01-30T00:00:00Z,SPD,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
18486,Arif Taşdelen;Günther Knoblauch,Günther Knoblauch;Arif Taşdelen,https://kleineanfragen.de/bayern/17/4652-uebergriff-auf-das-islamische-kulturzentrum-in-oberschroffen,Übergriff auf das Islamische Kulturzentrum in Oberschroffen,written,2015-01-30T00:00:00Z,SPD,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
18487,Ruth Müller,Ruth Müller,https://kleineanfragen.de/bayern/17/4349-frauen-und-gesundheit-i-frauenanteil-im-gesundheitsbereich,Frauen und Gesundheit I - Frauenanteil im Gesundheitsbereich,written,2015-01-30T00:00:00Z,SPD,Staatsministerium für Gesundheit und Pflege,Staatsministerium für Gesundheit und Pflege
18488,Florian Streibl,Florian Streibl,https://kleineanfragen.de/bayern/17/4898-erstaufnahmeeinrichtungen-in-bayern-einsatz-von-sicherheitspersonal,Erstaufnahmeeinrichtungen in Bayern – Einsatz von Sicherheitspersonal,written,2015-01-29T00:00:00Z,Freie Wähler,"Staatsministerium für Arbeit und Soziales, Familie und Integration","Staatsministerium für Arbeit und Soziales, Familie und Integration"
18489,Inge Aures,Inge Aures,https://kleineanfragen.de/bayern/17/4826-versetzungsantraege,Versetzungsanträge,written,2015-01-29T00:00:00Z,SPD,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
18490,Dr. Christoph Rabenstein,Dr. Christoph Rabenstein,https://kleineanfragen.de/bayern/17/4799-die-burschenschaft-thessalia-zu-prag-in-bayreuth-und-ihr-mitglied-mario-brehme,Die Burschenschaft „Thessalia zu Prag in Bayreuth“ und ihr Mitglied Mario Brehme,written,2015-01-29T00:00:00Z,SPD,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
18491,Dr. Hans Jürgen Fahn,Dr. Hans Jürgen Fahn,https://kleineanfragen.de/bayern/17/4727-modified-arrival-routes-mar-geplantes-anflugverfahren-der-deutschen-flugsicherung-dfs-ueber-bayerischen-untermain,Modified Arrival Routes (MAR) – geplantes Anflugverfahren der Deutschen Flugsicherung (DFS) über bayerischen Untermain-Landkreisen,written,2015-01-29T00:00:00Z,Freie Wähler,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
18492,Susann Biedefeld,Susann Biedefeld,https://kleineanfragen.de/bayern/17/4726-unterschiede-zwischen-arbeitszeitmodellen-in-den-bayerischen-polizeiinspektionen,Unterschiede zwischen Arbeitszeitmodellen in den bayerischen Polizeiinspektionen,written,2015-01-29T00:00:00Z,SPD,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
18493,Susann Biedefeld,Susann Biedefeld,https://kleineanfragen.de/bayern/17/4715-beschaffung-neuer-warnschutzkleidung-fuer-die-bayerische-polizei,Beschaffung neuer Warnschutzkleidung für die Bayerische Polizei,written,2015-01-29T00:00:00Z,SPD,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
18494,Ulrike Gote;Dr. Christian Magerl,Ulrike Gote;Dr. Christian Magerl,https://kleineanfragen.de/bayern/17/4713-geplanter-bau-einer-parkpalette-im-rahmen-des-ausbaus-der-hochschule-coburg,Geplanter Bau einer Parkpalette im Rahmen des Ausbaus der Hochschule Coburg,written,2015-01-29T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
18495,Thomas Mütze,Thomas Mütze,https://kleineanfragen.de/bayern/17/4711-verkauf-der-ehemaligen-haftanstalt-am-neudeck,"Verkauf der ehemaligen Haftanstalt ""Am Neudeck""",written,2015-01-29T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium der Finanzen, für Landesentwicklung und Heimat","Staatsministerium der Finanzen, für Landesentwicklung und Heimat"
18496,Thomas Gehring;Ulrich Leiner;Dr. Christian Magerl,Thomas Gehring;Dr. Christian Magerl;Ulrich Leiner,https://kleineanfragen.de/bayern/17/4709-verbindungsbahn-grasgehren-balderschwang,Verbindungsbahn Grasgehren / Balderschwang,written,2015-01-29T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium der Finanzen, für Landesentwicklung und Heimat","Staatsministerium der Finanzen, für Landesentwicklung und Heimat"
18497,Margit Wild,Margit Wild,https://kleineanfragen.de/bayern/17/4708-paedagogischer-bedarf-fuer-die-mittelstufe-plus,"""Pädagogischer Bedarf"" für die Mittelstufe Plus",written,2015-01-29T00:00:00Z,SPD,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
18498,Arif Taşdelen,Arif Taşdelen,https://kleineanfragen.de/bayern/17/4694-kriterien-fuer-die-kfw-zur-vergabe-von-darlehen-und-krediten-fuer-spielhallen,Kriterien für die KfW zur Vergabe von Darlehen und Krediten für Spielhallen,written,2015-01-29T00:00:00Z,SPD,"Staatsministerium für Wirtschaft und Medien, Energie und Technologie","Staatsministerium für Wirtschaft und Medien, Energie und Technologie"
18499,Bernhard Pohl,Bernhard Pohl,https://kleineanfragen.de/bayern/17/4651-strassenverkehrsprojekte-im-allgaeu-169-14-fm,Straßenverkehrsprojekte im Allgäu 169/14 FM,written,2015-01-27T00:00:00Z,Freie Wähler,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
18500,Christine Kamm,Christine Kamm,https://kleineanfragen.de/bayern/17/4650-brand-in-der-unterkunft-fuer-asylsuchende-in-neuoetting,Brand in der Unterkunft für Asylsuchende in Neuötting,written,2015-01-27T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
18501,Prof. (Univ. Lima) Dr. Peter Bauer,Prof. (Univ. Lima) Dr. Peter Bauer,https://kleineanfragen.de/bayern/17/4615-strafanzeigen-des-juristen-und-geschaeftsmanns-eberhart-herrmann-gegen-einen-hohen-amtstraeger-der-csu,Strafanzeigen des Juristen und Geschäftsmanns Eberhart Herrmann gegen einen hohen Amtsträger der CSU,written,2015-01-27T00:00:00Z,Freie Wähler,Staatsministerium der Justiz,Staatsministerium der Justiz
18502,Benno Zierer,Benno Zierer,https://kleineanfragen.de/bayern/17/4579-unerlaubte-ablagerung-in-einer-tagebaugrube-in-gammelsdorf,Unerlaubte Ablagerung in einer Tagebaugrube in Gammelsdorf,written,2015-01-27T00:00:00Z,Freie Wähler,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
18503,Herbert Woerlein,Herbert Woerlein,https://kleineanfragen.de/bayern/17/4098-wasserkraftwerk-am-lech-im-raum-augsburg,Wasserkraftwerk am Lech im Raum Augsburg,written,2015-01-23T00:00:00Z,SPD,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
18504,Katharina Schulze,Katharina Schulze,https://kleineanfragen.de/bayern/17/4829-folgen-der-terminverschiebung-des-g7-gipfeltreffen-auf-schloss-elmau-2015,Folgen der Terminverschiebung des G7- Gipfeltreffen auf Schloss Elmau 2015,written,2015-01-17T00:00:00Z,Bündnis 90/Die Grünen,Bayerische Staatskanzlei,Bayerische Staatskanzlei
18505,Johann Häusler,Johann Häusler,https://kleineanfragen.de/bayern/17/4644-fragenkatalog-zur-errichtung-von-gesteuerten-flutpoldern-an-der-bayerischen-donau,Fragenkatalog zur Errichtung von gesteuerten Flutpoldern an der bayerischen Donau,written,2015-01-17T00:00:00Z,Freie Wähler,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
18506,Gabi Schmidt,Gabi Schmidt,https://kleineanfragen.de/bayern/17/4643-abbau-der-kernkraftwerke-in-bayern,Abbau der Kernkraftwerke in Bayern,written,2015-01-16T00:00:00Z,Freie Wähler,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
18507,Harry Scheuenstuhl,Harry Scheuenstuhl,https://kleineanfragen.de/bayern/17/4612-umstufung-von-kreisstrassen-zu-staatsstrassen,Umstufung von Kreisstraßen zu Staatsstraßen,written,2015-01-16T00:00:00Z,SPD,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
18508,Dr. Sepp Dürr,Dr. Sepp Dürr,https://kleineanfragen.de/bayern/17/4611-museum-brandhorst,Museum Brandhorst,written,2015-01-16T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
18509,Ludwig Hartmann,Ludwig Hartmann,https://kleineanfragen.de/bayern/17/4597-meinungsumfragen-im-auftrag-der-staatsregierung-und-ihrer-ministerien,Meinungsumfragen im Auftrag der Staatsregierung und ihrer Ministerien,written,2015-01-16T00:00:00Z,Bündnis 90/Die Grünen,Bayerische Staatskanzlei,Bayerische Staatskanzlei
18510,Margit Wild,Margit Wild,https://kleineanfragen.de/bayern/17/4593-programmieren-an-bayerischen-schulen,Programmieren an bayerischen Schulen,written,2015-01-16T00:00:00Z,SPD,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
18511,Katharina Schulze,Katharina Schulze,https://kleineanfragen.de/bayern/17/4591-einbuergerung-von-kosovaren,Einbürgerung von Kosovaren,written,2015-01-16T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
18512,Markus Ganserer,Markus Ganserer,https://kleineanfragen.de/bayern/17/4589-dienstfahrzeuge,Dienstfahrzeuge,written,2015-01-16T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium der Finanzen, für Landesentwicklung und Heimat","Staatsministerium der Finanzen, für Landesentwicklung und Heimat"
18513,Nikolaus Kraus,Nikolaus Kraus,https://kleineanfragen.de/bayern/17/4588-nachfrage-zu-meiner-anfrage-zum-plenum-vom-13-10-2014,Nachfrage zu meiner Anfrage zum Plenum vom 13.10.2014,written,2015-01-16T00:00:00Z,Freie Wähler,"Staatsministerium der Finanzen, für Landesentwicklung und Heimat","Staatsministerium der Finanzen, für Landesentwicklung und Heimat"
18514,Ruth Müller,Ruth Müller,https://kleineanfragen.de/bayern/17/4587-umsatzsteuer-unterschiedlicher-steuersatz-fuer-krankenhausfahrten-bei-taxi-oder-mietwagen,Umsatzsteuer: Unterschiedlicher Steuersatz für Krankenhausfahrten bei Taxi oder Mietwagen,written,2015-01-16T00:00:00Z,SPD,"Staatsministerium der Finanzen, für Landesentwicklung und Heimat","Staatsministerium der Finanzen, für Landesentwicklung und Heimat"
18515,Dr. Simone Strohmayr,Dr. Simone Strohmayr,https://kleineanfragen.de/bayern/17/4586-kinder-mit-foerderbedarf-in-bayern,Kinder mit Förderbedarf in Bayern,written,2015-01-16T00:00:00Z,SPD,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
18516,Dr. Paul Wengert,Dr. Paul Wengert,https://kleineanfragen.de/bayern/17/4585-pumpspeicherkraftwerk-forggensee,Pumpspeicherkraftwerk Forggensee,written,2015-01-16T00:00:00Z,SPD,"Staatsministerium für Wirtschaft und Medien, Energie und Technologie","Staatsministerium für Wirtschaft und Medien, Energie und Technologie"
18517,Ulrich Leiner,Ulrich Leiner,https://kleineanfragen.de/bayern/17/4576-oeffentliche-zuschuesse-augustinum-muenchen,Öffentliche Zuschüsse Augustinum München,written,2015-01-16T00:00:00Z,Bündnis 90/Die Grünen,Staatsministerium für Gesundheit und Pflege,Staatsministerium für Gesundheit und Pflege
18518,Dr. Hans Jürgen Fahn,Dr. Hans Jürgen Fahn,https://kleineanfragen.de/bayern/17/4575-freiwilligensurvey,Freiwilligensurvey,written,2015-01-16T00:00:00Z,Freie Wähler,"Staatsministerium für Arbeit und Soziales, Familie und Integration","Staatsministerium für Arbeit und Soziales, Familie und Integration"
18519,Ruth Müller,Ruth Müller,https://kleineanfragen.de/bayern/17/4571-breitband-foerderquoten,Breitband-Förderquoten,written,2015-01-16T00:00:00Z,SPD,"Staatsministerium der Finanzen, für Landesentwicklung und Heimat","Staatsministerium der Finanzen, für Landesentwicklung und Heimat"
18520,Markus Ganserer,Markus Ganserer,https://kleineanfragen.de/bayern/17/4519-carsharing,CarSharing,written,2015-01-16T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
18521,Isabell Zacharias,Isabell Zacharias,https://kleineanfragen.de/bayern/17/4518-ausbildungsberufe-an-staatlichen-theatern-museen-und-sammlungen,"Ausbildungsberufe an staatlichen Theatern, Museen und Sammlungen",written,2015-01-16T00:00:00Z,SPD,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
18522,Dr. Sepp Dürr,Dr. Sepp Dürr,https://kleineanfragen.de/bayern/17/4517-vergabe-von-ehrentiteln-im-kulturbereich,Vergabe von Ehrentiteln im Kulturbereich,written,2015-01-16T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
18523,Dr. Paul Wengert,Dr. Paul Wengert,https://kleineanfragen.de/bayern/17/4581-energiewende-im-allgaeu,Energiewende im Allgäu,written,2015-01-09T00:00:00Z,SPD,"Staatsministerium für Wirtschaft und Medien, Energie und Technologie","Staatsministerium für Wirtschaft und Medien, Energie und Technologie"
18524,Florian von Brunn,Florian von Brunn,https://kleineanfragen.de/bayern/17/4574-naturschutz-und-erholung-in-bayerns-staatswaeldern-ii,Naturschutz und Erholung in Bayerns Staatswäldern II,written,2015-01-09T00:00:00Z,SPD,"Staatsministerium für Ernährung, Landwirtschaft und Forsten","Staatsministerium für Ernährung, Landwirtschaft und Forsten"
18525,Dr. Sepp Dürr,Dr. Sepp Dürr,https://kleineanfragen.de/bayern/17/4573-personalsituation-und-arbeitsbelastung-der-bayerischen-justiz,Personalsituation und Arbeitsbelastung der bayerischen Justiz,written,2015-01-09T00:00:00Z,Bündnis 90/Die Grünen,Staatsministerium der Justiz,Staatsministerium der Justiz
18526,Claudia Stamm,Claudia Stamm,https://kleineanfragen.de/bayern/17/4492-behoerdenverlagerung-in-bayern,Behördenverlagerung in Bayern,written,2015-01-09T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium der Finanzen, für Landesentwicklung und Heimat","Staatsministerium der Finanzen, für Landesentwicklung und Heimat"
18527,Ruth Müller,Ruth Müller,https://kleineanfragen.de/bayern/17/4489-deutsch-als-fremdsprache-lehrermangel,„Deutsch als Fremdsprache“ – Lehrermangel!?,written,2015-01-09T00:00:00Z,SPD,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
18528,Eva Gottstein,Eva Gottstein,https://kleineanfragen.de/bayern/17/4447-beschaeftigung-von-strafgefangenen-massregelvollzugspatienten-u-a-und-zusammenarbeit-der-einrichtungen-mit-externen,"Beschäftigung von Strafgefangenen, Maßregelvollzugspatienten u.a. und Zusammenarbeit der Einrichtungen mit externen Auftraggebern II",written,2015-01-09T00:00:00Z,Freie Wähler,Staatsministerium der Justiz,Staatsministerium der Justiz
18529,Dr. Paul Wengert,Dr. Paul Wengert,https://kleineanfragen.de/bayern/17/4438-inklusionsschulen-im-allgaeu,Inklusionsschulen im Allgäu,written,2015-01-09T00:00:00Z,SPD,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
18530,Kathi Petersen,Kathi Petersen,https://kleineanfragen.de/bayern/17/4437-situation-der-mittelschulen-im-regierungsbezirk-unterfranken-im-schuljahr-2014-2015,Situation der Mittelschulen im Regierungsbezirk Unterfranken im Schuljahr 2014/2015,written,2015-01-09T00:00:00Z,SPD,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
18531,Eva Gottstein,Eva Gottstein,https://kleineanfragen.de/bayern/17/4436-klassenstaerken-ueber-25-in-der-region-10,Klassenstärken über 25 in der Region 10,written,2015-01-09T00:00:00Z,Freie Wähler,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
