,html_url,legislative_term,reference,title,interpellation_type,published_at,body,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
95130,https://kleineanfragen.de/sachsen-anhalt/7/2706-feinstaub-als-mittel-zum-dieselfahrverbot,7,2706,Feinstaub als Mittel zum Dieselfahrverbot?,minor,2018-04-11,Sachsen-Anhalt,AfD,Matthias Lieschke,"Ministerium für Umwelt, Landwirtschaft und Energie"
95131,https://kleineanfragen.de/sachsen-anhalt/7/2705-kontrolle-von-gefaehrdungsbeurteilungen,7,2705,Kontrolle von Gefährdungsbeurteilungen,minor,2018-04-11,Sachsen-Anhalt,Die Linke,Andreas Höppner,"Ministerium für Arbeit, Soziales und Integration"
95132,https://kleineanfragen.de/sachsen-anhalt/7/2704-bernsteinfoerderung-auf-dem-grossen-goitzschesee,7,2704,Bernsteinförderung auf dem Großen Goitzschesee,minor,2018-04-11,Sachsen-Anhalt,AfD,Volker Olenicak,"Ministerium für Umwelt, Landwirtschaft und Energie"
95133,https://kleineanfragen.de/sachsen-anhalt/7/2699-immobilienbesitz-land-sachsen-anhalt-in-magdeburg-strasse-am-kuhanger,7,2699,"Immobilienbesitz Land Sachsen-Anhalt in Magdeburg, Straße Am Kuhanger",minor,2018-04-11,Sachsen-Anhalt,Die Grünen,Olaf Meister,Ministerium der Finanzen
95134,https://kleineanfragen.de/sachsen-anhalt/7/2698-verbale-entgleisungen-in-den-sozialen-medien,7,2698,Verbale Entgleisungen in den sozialen Medien,minor,2018-04-11,Sachsen-Anhalt,CDU,Daniel Sturm,Ministerium für Justiz und Gleichstellung
95135,https://kleineanfragen.de/sachsen-anhalt/7/2697-angriffe-auf-die-informationstechnik-und-das-datennetzwerk-des-landes-sachsen-anhalt,7,2697,Angriffe auf die Informationstechnik und das Datennetzwerk des Landes Sachsen-Anhalt,minor,2018-04-11,Sachsen-Anhalt,Die Linke,Eva von Angern,Ministerium der Finanzen
95136,https://kleineanfragen.de/sachsen-anhalt/7/2696-entwicklung-der-nitratwerte-im-grundwasser-des-landkreises-wittenberg,7,2696,Entwicklung der Nitratwerte im Grundwasser des Landkreises Wittenberg,minor,2018-04-11,Sachsen-Anhalt,Die Grünen,Dorothea Frederking,"Ministerium für Umwelt, Landwirtschaft und Energie"
95137,https://kleineanfragen.de/sachsen-anhalt/7/2695-verkehrswachten-und-jugendverkehrsschulen-in-sachsen-anhalt,7,2695,Verkehrswachten und Jugendverkehrsschulen in Sachsen-Anhalt,minor,2018-04-11,Sachsen-Anhalt,Die Grünen,Cornelia Lüddemann,Ministerium für Landesentwicklung und Verkehr
95138,https://kleineanfragen.de/sachsen-anhalt/7/2687-verschmutzung-der-b-100-an-der-aus-und-einfahrt-der-deponie-in-sandersdorf-brehna-ot-roitzsch,7,2687,"Verschmutzung der B 100 an der Aus- und Einfahrt der Deponie in Sandersdorf-Brehna, OT Roitzsch",minor,2018-04-10,Sachsen-Anhalt,CDU,Lars-Jörn Zimmer,"Ministerium für Umwelt, Landwirtschaft und Energie"
95139,https://kleineanfragen.de/sachsen-anhalt/7/2686-abwasserzweckverband-unstrut-finne-teil-3,7,2686,Abwasserzweckverband Unstrut-Finne - Teil 3,minor,2018-04-10,Sachsen-Anhalt,AfD,Lydia Funke,"Ministerium für Umwelt, Landwirtschaft und Energie"
95140,https://kleineanfragen.de/sachsen-anhalt/7/2685-abwasserzweckverband-unstrut-finne-teil-2,7,2685,Abwasserzweckverband Unstrut-Finne - Teil 2,minor,2018-04-10,Sachsen-Anhalt,AfD,Lydia Funke,"Ministerium für Umwelt, Landwirtschaft und Energie"
95141,https://kleineanfragen.de/sachsen-anhalt/7/2684-foerdermittel-fuer-die-freiwillige-feuerwehr-ffw-hettstedt,7,2684,Fördermittel für die Freiwillige Feuerwehr (FFW) Hettstedt,minor,2018-04-10,Sachsen-Anhalt,CDU,Jens Diederichs,Ministerium für Inneres und Sport
95142,https://kleineanfragen.de/sachsen-anhalt/7/2683-altsprachlicher-unterricht-in-sachsen-anhalt,7,2683,Altsprachlicher Unterricht in Sachsen-Anhalt,minor,2018-04-10,Sachsen-Anhalt,AfD,Hans-Thomas Tillschneider,Ministerium für Bildung
95143,https://kleineanfragen.de/sachsen-anhalt/7/2681-feuerwehr-helbra,7,2681,Feuerwehr Helbra,minor,2018-04-06,Sachsen-Anhalt,Die Linke,Katja Bahlmann,Ministerium für Inneres und Sport
95144,https://kleineanfragen.de/sachsen-anhalt/7/2680-anzahl-der-asylsuchenden-fluechtlinge-in-sachsen-anhalt-und-ihre-berufliche-qualifikation,7,2680,Anzahl der Asylsuchenden/Flüchtlinge in Sachsen-Anhalt und ihre berufliche Qualifikation,minor,2018-04-06,Sachsen-Anhalt,AfD,Hannes Loth,Ministerium für Inneres und Sport
95145,https://kleineanfragen.de/sachsen-anhalt/7/2679-lohnsteuereinnahmen-aus-gefangenenarbeit,7,2679,Lohnsteuereinnahmen aus Gefangenenarbeit,minor,2018-04-06,Sachsen-Anhalt,Die Linke,Eva von Angern,Ministerium für Justiz und Gleichstellung
95146,https://kleineanfragen.de/sachsen-anhalt/7/2678-autokorso-am-4-februar-2018-in-magdeburg-und-barleben,7,2678,Autokorso am 4. Februar 2018 in Magdeburg und Barleben,minor,2018-04-06,Sachsen-Anhalt,AfD,Hagen Kohl,Ministerium für Inneres und Sport
95147,https://kleineanfragen.de/sachsen-anhalt/7/2677-abfallgebuehrensatzung-landkreis-stendal,7,2677,Abfallgebührensatzung Landkreis Stendal,minor,2018-04-06,Sachsen-Anhalt,AfD,Ulrich Siegmund,"Ministerium für Umwelt, Landwirtschaft und Energie"
95148,https://kleineanfragen.de/sachsen-anhalt/7/2676-praevention-und-hilfen-gegen-gluecksspielsucht-in-sachsen-anhalt,7,2676,Prävention und Hilfen gegen Glücksspielsucht in Sachsen-Anhalt,minor,2018-04-06,Sachsen-Anhalt,Die Linke,Dagmar Zoschke,Ministerium für Inneres und Sport
