,html_url,legislative_term,reference,title,interpellation_type,published_at,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
3672,https://kleineanfragen.de/berlin/18/17718-personalentwicklung-bei-der-polizei-berlin-theorie-und-praxis,18,17718,Personalentwicklung bei der Polizei Berlin - Theorie und Praxis,written,2019-02-17,FDP,Marcel Luthe,Senatsverwaltung für Inneres und Sport
3673,https://kleineanfragen.de/berlin/18/17717-wartezeiten-bei-und-missbrauch-von-notrufen-iv,18,17717,Wartezeiten bei und Missbrauch von Notrufen (IV),written,2019-02-17,FDP,Marcel Luthe,Senatsverwaltung für Inneres und Sport
3674,https://kleineanfragen.de/berlin/18/17709-spandau-abgasabsauganlagen-bei-der-feuerwehr,18,17709,Spandau: Abgasabsauganlagen bei der Feuerwehr,written,2019-02-17,AfD,Tommy Tabor,Senatsverwaltung für Inneres und Sport
3675,https://kleineanfragen.de/berlin/18/17804-schrottfahrraeder-in-berlin,18,17804,Schrottfahrräder in Berlin,written,2019-02-15,CDU,Oliver Friederici,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz"
3676,https://kleineanfragen.de/berlin/18/17801-wertstofftonne-statt-gelber-sack-teil-iii,18,17801,Wertstofftonne statt Gelber Sack? (Teil III),written,2019-02-15,CDU,Mario Czaja,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz"
3677,https://kleineanfragen.de/berlin/18/17744-organisierte-kriminalitaet-kampf-gegen-die-rockerkriminalitaet-was-ist-am-germanenhof-los-iii,18,17744,"Organisierte Kriminalität - Kampf gegen die Rockerkriminalität - Was ist am ""Germanenhof"" los? (III)",written,2019-02-15,SPD,Tom Schreiber,Senatsverwaltung für Stadtentwicklung und Wohnen
3678,https://kleineanfragen.de/berlin/18/17723-schweigen-ist-gold-vi,18,17723,Schweigen ist Gold (VI),written,2019-02-15,FDP,Marcel Luthe,Wissenschaft und Forschung;Regierender Bürgermeister
3679,https://kleineanfragen.de/berlin/18/17722-schweigen-ist-gold-v,18,17722,Schweigen ist Gold (V),written,2019-02-15,FDP,Marcel Luthe,Wissenschaft und Forschung;Regierender Bürgermeister
3680,https://kleineanfragen.de/berlin/18/17720-regelungs-oder-vollzugsdefizit-zweckentfremdungen-iii,18,17720,Regelungs- oder Vollzugsdefizit? Zweckentfremdungen (III),written,2019-02-15,FDP,Marcel Luthe,Senatsverwaltung für Stadtentwicklung und Wohnen
3681,https://kleineanfragen.de/berlin/18/17715-leistungen-der-ermittlungsrichter-ii,18,17715,Leistungen der Ermittlungsrichter (II),written,2019-02-15,FDP,Marcel Luthe,Senatsverwaltung für Justiz und Verbraucherschutz
3682,https://kleineanfragen.de/berlin/18/17687-wie-stand-es-um-den-tierschutz-auf-der-internationalen-gruenen-woche-2019,18,17687,Wie stand es um den Tierschutz auf der Internationalen Grünen Woche 2019?,written,2019-02-15,Die Grünen,Stefan Taschner,Senatsverwaltung für Justiz und Verbraucherschutz
3683,https://kleineanfragen.de/berlin/18/17794-brexit-und-der-berliner-luftverkehr,18,17794,Brexit und der Berliner Luftverkehr,written,2019-02-14,Die Grünen,Harald Moritz,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz"
3684,https://kleineanfragen.de/berlin/18/17770-ampelschaltungen-im-land-berlin,18,17770,Ampelschaltungen im Land Berlin,written,2019-02-14,FDP,Sebastian Czaja,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz"
3685,https://kleineanfragen.de/berlin/18/17752-bruecken-mit-spannstahlschaeden-in-berlin,18,17752,Brücken mit Spannstahlschäden in Berlin,written,2019-02-14,AfD,Frank Scholtysek,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz"
3686,https://kleineanfragen.de/berlin/18/17749-digitale-bildung-kein-schwerpunktthema-des-senats,18,17749,Digitale Bildung kein Schwerpunktthema des Senats?,written,2019-02-14,FDP,Paul Fresdorf,"Senatsverwaltung für Bildung, Jugend und Familie"
