,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
2964,Heike Hänsel;Christine Buchholz;Niema Movassat,Christine Buchholz;Heike Hänsel;Niema Movassat,https://kleineanfragen.de/bundestag/18/3419-rueckfuehrungspolitik-und-strategie-fuer-migration-und-entwicklung,Rückführungspolitik und Strategie für Migration und Entwicklung,minor,2014-11-12T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
2965,Lisa Paus;Kerstin Andreae;Dr. Thomas Gambke,Dr. Thomas Gambke;Kerstin Andreae;Lisa Paus,https://kleineanfragen.de/bundestag/18/3403-integration-des-solidaritaetszuschlags-in-die-einkommensteuer,Integration des Solidaritätszuschlags in die Einkommensteuer,minor,2014-11-12T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium der Finanzen,Bundesministerium der Finanzen
2966,Corinna Rüffer;Beate Walter-Rosenheimer;Brigitte Pothmer,Corinna Rüffer;Beate Walter-Rosenheimer;Brigitte Pothmer,https://kleineanfragen.de/bundestag/18/3396-jugendberufsagenturen-aufgaben-finanzierung-unterstuetzung,"Jugendberufsagenturen - Aufgaben, Finanzierung, Unterstützung",minor,2014-11-12T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales
2967,Dr. Wolfgang Strengmann-Kuhn;Nicole Maisch;Oliver Krischer,Dr. Wolfgang Strengmann-Kuhn;Nicole Maisch;Oliver Krischer,https://kleineanfragen.de/bundestag/18/3395-strompreise-nach-den-grundversorgungstarifen,Strompreise nach den Grundversorgungstarifen,minor,2014-11-12T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie
2968,Luise Amtsberg;Özcan Mutlu;Monika Lazar,Luise Amtsberg;Monika Lazar;Özcan Mutlu,https://kleineanfragen.de/bundestag/18/3394-foerderung-des-leistungssportpersonals-situation-der-trainerinnen-und-trainer,Förderung des Leistungssportpersonals - Situation der Trainerinnen und Trainer,minor,2014-11-12T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium des Innern,Bundesministerium des Innern
2969,Tabea Rößner;Matthias Gastel;Stephan Kühn,Tabea Rößner;Matthias Gastel;Stephan Kühn,https://kleineanfragen.de/bundestag/18/3380-umsetzung-des-verkehrssicherheitsprogramms-in-den-jahren-2011-bis-2020-nachfrage-zur-antwort-der-bundesregierung,Umsetzung des Verkehrssicherheitsprogramms in den Jahren 2011 bis 2020 (Nachfrage zur Antwort der Bundesregierung auf die Kleine Anfrage auf Bundestagsdrucksache 18/2793),minor,2014-11-12T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
2970,Dr. Valerie Wilms;Oliver Krischer;Harald Ebner,Harald Ebner;Oliver Krischer;Dr. Valerie Wilms,https://kleineanfragen.de/bundestag/18/3379-brandbekaempfungsmassnahmen-an-offshore-windenergieanlagen-in-der-deutschen-ausschliesslichen-wirtschaftszone,Brandbekämpfungsmaßnahmen an Offshore-Windenergieanlagen in der deutschen Ausschließlichen Wirtschaftszone,minor,2014-11-12T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
2971,Jan Korte;Birgit Wöllert;Frank Tempel,Jan Korte;Birgit Wöllert;Frank Tempel,https://kleineanfragen.de/bundestag/18/3378-schaedigung-von-foeten-durch-alkoholkonsum-waehrend-der-schwangerschaft,Schädigung von Föten durch Alkoholkonsum während der Schwangerschaft,minor,2014-11-12T00:00:00Z,Die Linke,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit
2972,Jan Korte;Matthias W. Birkwald;Frank Tempel,Matthias W. Birkwald;Jan Korte;Frank Tempel,https://kleineanfragen.de/bundestag/18/3377-katastrophenschutz-und-die-aktuelle-ebola-epidemie,Katastrophenschutz und die aktuelle Ebola-Epidemie,minor,2014-11-12T00:00:00Z,Die Linke,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit
2973,Dr. André Hahn;Ulla Jelpke;Petra Pau;Martina Renner,Ulla Jelpke;Dr. André Hahn;Petra Pau;Martina Renner,https://kleineanfragen.de/bundestag/18/3425-die-aktivitaeten-des-v-mannes-tarif-des-bundesamtes-fuer-verfassungs-schutz-und-seine-v-mann-fuehrer-nachfrage-zu,"Die Aktivitäten des V-Mannes ""Tarif"" des Bundesamtes für Verfassungs-schutz und seine V-Mann-Führer (Nachfrage zu Bundestagsdrucksache 18/2722)
- Drucksache 18/3224 -",minor,2014-11-11T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
2974,Karin Binder;Jan van Aken;Dr. Kirsten Tackmann;Jan Aken,Karin Binder;Jan van Aken;Jan Aken;Dr. Kirsten Tackmann,https://kleineanfragen.de/bundestag/18/3369-volkswirtschaftliche-kosten-der-agro-gentechnik,Volkswirtschaftliche Kosten der Agro-Gentechnik,minor,2014-11-11T00:00:00Z,Die Linke,Bundesministerium für Ernährung und Landwirtschaft,Bundesministerium für Ernährung und Landwirtschaft
2975,Dr. André Hahn;Jan Korte;Katrin Kunert,Jan Korte;Katrin Kunert;Dr. André Hahn,https://kleineanfragen.de/bundestag/18/3370-dopingbekaempfung-in-deutschland-fortfuehrung-der-aufarbeitung-und-schlussfolgerungen-fuer-die-zukunft,Dopingbekämpfung in Deutschland - Fortführung der Aufarbeitung und Schlussfolgerungen für die Zukunft,minor,2014-11-10T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
2976,Jan Korte;Ulla Jelpke;Frank Tempel,Ulla Jelpke;Frank Tempel;Jan Korte,https://kleineanfragen.de/bundestag/18/3366-ausstattung-und-personal-der-bundespolizei,Ausstattung und Personal der Bundespolizei,minor,2014-11-10T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
2977,Markus Kurth;Dr. Wolfgang Strengmann-Kuhn;Brigitte Pothmer,Dr. Wolfgang Strengmann-Kuhn;Brigitte Pothmer;Markus Kurth,https://kleineanfragen.de/bundestag/18/3127-berichtspflicht-zur-anhebung-der-regelaltersgrenze-auf-67-jahre,Berichtspflicht zur Anhebung der Regelaltersgrenze auf 67 Jahre,minor,2014-11-10T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales
2978,Heike Hänsel;Jan van Aken;Niema Movassat,Jan van Aken;Heike Hänsel;Niema Movassat,https://kleineanfragen.de/bundestag/18/3423-halbzeitbilanz-des-aktionsplans-zur-inklusion-von-menschen-mit-behinderungen-in-der-entwicklungszusammenarbeit,Halbzeitbilanz des Aktionsplans zur Inklusion von Menschen mit Behinderungen in der Entwicklungszusammenarbeit,minor,2014-11-07T00:00:00Z,Die Linke,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
2979,Dr. André Hahn;Jan Korte;Martina Renner,Dr. André Hahn;Jan Korte;Martina Renner,https://kleineanfragen.de/bundestag/18/3538-liegenschaften-us-amerikanischer-und-britischer-geheimdienste-in-deutschland,Liegenschaften US-amerikanischer und britischer Geheimdienste in Deutschland,minor,2014-11-06T00:00:00Z,Die Linke,Auswärtiges Amt,Auswärtiges Amt
2980,Matthias Gastel;Stephan Kühn;Dr. Valerie Wilms,Stephan Kühn;Matthias Gastel;Dr. Valerie Wilms,https://kleineanfragen.de/bundestag/18/3478-verlaengerung-des-betreibervertrages-mit-der-toll-collect-gmbh,Verlängerung des Betreibervertrages mit der Toll Collect GmbH,minor,2014-11-06T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
2981,Ulla Jelpke;Petra Pau;Martina Renner,Ulla Jelpke;Petra Pau;Martina Renner,https://kleineanfragen.de/bundestag/18/3367-personelle-konsequenzen-im-bundesamt-fuer-verfassungsschutz-nach-der-selbstenttarnung-des-mutmasslichen-nsu,Personelle Konsequenzen im Bundesamt für Verfassungsschutz nach der Selbstenttarnung des mutmaßlichen NSU-Kerntrios,minor,2014-11-06T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
2982,Dr. Rosemarie Hein;Nicole Gohlke;Dr. Petra Sitte;Ralph Lenkert,Dr. Petra Sitte;Ralph Lenkert;Dr. Rosemarie Hein;Nicole Gohlke,https://kleineanfragen.de/bundestag/18/3359-zweckbindung-der-entlastungen-der-laender-aus-der-uebernahme-der-bafoeg-ausgaben-durch-den-bund,Zweckbindung der Entlastungen der Länder aus der Übernahme der BAföG-Ausgaben durch den Bund,minor,2014-11-06T00:00:00Z,Die Linke,Bundesministerium für Bildung und Forschung,Bundesministerium für Bildung und Forschung
2983,Jan Korte;Ulla Jelpke;Katrin Kunert,Katrin Kunert;Ulla Jelpke;Jan Korte,https://kleineanfragen.de/bundestag/18/3352-massnahmen-nach-bekanntwerden-eines-spionagevorfalles-im-bundesnachrichtendienst,Maßnahmen nach Bekanntwerden eines Spionagevorfalles im Bundesnachrichtendienst,minor,2014-11-06T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
2984,Jan Korte;Ulla Jelpke;Katrin Kunert,Katrin Kunert;Ulla Jelpke;Jan Korte,https://kleineanfragen.de/bundestag/18/3337-no-spy-garantie-bei-it-auftragsvergaben,No-Spy-Garantie bei IT-Auftragsvergaben,minor,2014-11-06T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
2985,Markus Tressel;Harald Ebner;Dr. Thomas Gambke,Harald Ebner;Dr. Thomas Gambke;Markus Tressel,https://kleineanfragen.de/bundestag/18/3537-foerderung-der-regionalen-wirtschaftsstruktur,Förderung der regionalen Wirtschaftsstruktur,minor,2014-11-05T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie
2986,Sigrid Hupach;Harald Petzold;Dr. Rosemarie Hein,Dr. Rosemarie Hein;Harald Petzold;Sigrid Hupach,https://kleineanfragen.de/bundestag/18/3488-aktueller-stand-der-arbeit-der-taskforce-schwabinger-kunstfund-ein-jahr-nach-deren-einsetzung,Aktueller Stand der Arbeit der Taskforce Schwabinger Kunstfund ein Jahr nach deren Einsetzung,minor,2014-11-05T00:00:00Z,Die Linke,Bundeskanzleramt,Bundeskanzleramt
2987,Dr. Valerie Wilms;Oliver Krischer;Harald Ebner,Harald Ebner;Oliver Krischer;Dr. Valerie Wilms,https://kleineanfragen.de/bundestag/18/3479-referentenentwurf-zur-pkw-maut,Referentenentwurf zur PKW-Maut,minor,2014-11-05T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
2988,Matthias Gastel;Dr. Valerie Wilms,Matthias Gastel;Dr. Valerie Wilms,https://kleineanfragen.de/bundestag/18/3381-finanzierung-und-verwaltung-der-bundesfernstrassen,Finanzierung und Verwaltung der Bundesfernstraßen,minor,2014-11-05T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
2989,Bärbel Höhn;Annalena Baerbock;Dr. Julia Verlinden,Annalena Baerbock;Dr. Julia Verlinden;Bärbel Höhn,https://kleineanfragen.de/bundestag/18/3374-strompreise-in-der-chemischen-industrie,Strompreise in der chemischen Industrie,minor,2014-11-05T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie
2990,Bärbel Höhn;Sven-Christian Kindler;Annalena Baerbock,Bärbel Höhn;Sven-Christian Kindler;Annalena Baerbock,https://kleineanfragen.de/bundestag/18/3368-position-der-bundesregierung-zu-den-verhandlungen-und-ergebnissen-fuer-eine-neue-eu-energie-und-klimastrategie,Position der Bundesregierung zu den Verhandlungen und Ergebnissen für eine neue EU-Energie- und Klimastrategie,minor,2014-11-05T00:00:00Z,Bündnis 90/Die Grünen,"Bundesministerium für Umwelt, Naturschutz, Bau und Reaktorsicherheit","Bundesministerium für Umwelt, Naturschutz, Bau und Reaktorsicherheit"
2991,Dr. Valerie Wilms;Oliver Krischer;Harald Ebner,Harald Ebner;Oliver Krischer;Dr. Valerie Wilms,https://kleineanfragen.de/bundestag/18/3353-rettungsmassnahmen-an-offshore-windenergieanlagen-und-zustaendigkeiten-in-der-deutschen-ausschliesslichen,Rettungsmaßnahmen an Offshore-Windenergieanlagen und Zuständigkeiten in der deutschen Ausschließlichen Wirtschaftszone,minor,2014-11-05T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
2992,Annalena Baerbock;Oliver Krischer;Dr. Julia Verlinden,Dr. Julia Verlinden;Annalena Baerbock;Oliver Krischer,https://kleineanfragen.de/bundestag/18/3336-strukturwandel-in-der-konventionellen-energiewirtschaft,Strukturwandel in der konventionellen Energiewirtschaft,minor,2014-11-05T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie
2993,Sabine Zimmermann;Nicole Gohlke;Matthias W. Birkwald,Nicole Gohlke;Matthias W. Birkwald;Sabine Zimmermann,https://kleineanfragen.de/bundestag/18/3280-neuausrichtung-der-vergabe-von-arbeitsmarktdienstleistungen,Neuausrichtung der Vergabe von Arbeitsmarktdienstleistungen,minor,2014-11-05T00:00:00Z,Die Linke,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales
2994,Beate Müller-Gemmeke;Lisa Paus;Brigitte Pothmer,Brigitte Pothmer;Lisa Paus;Beate Müller-Gemmeke,https://kleineanfragen.de/bundestag/18/3264-personalplanung-bei-der-finanzkontrolle-schwarzarbeit,Personalplanung bei der Finanzkontrolle Schwarzarbeit,minor,2014-11-05T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium der Finanzen,Bundesministerium der Finanzen
2995,Katrin Kunert;Jan van Aken;Wolfgang Gehrcke;Jan Aken,Wolfgang Gehrcke;Jan van Aken;Jan Aken;Katrin Kunert,https://kleineanfragen.de/bundestag/18/3393-zivile-krisenpraevention-und-konfliktbearbeitung-in-der-republik-moldau,Zivile Krisenprävention und Konfliktbearbeitung in der Republik Moldau,minor,2014-11-03T00:00:00Z,Die Linke,Auswärtiges Amt,Auswärtiges Amt
2996,Heike Hänsel;Jan van Aken;Dr. Alexander S. Neu,Jan van Aken;Dr. Alexander S. Neu;Heike Hänsel,https://kleineanfragen.de/bundestag/18/3382-blindgaenger-gefahr-in-afghanistan-auf-verlassenen-trainingsgelaenden-der-bundeswehr,Blindgänger-Gefahr in Afghanistan auf verlassenen Trainingsgeländen der Bundeswehr,minor,2014-11-03T00:00:00Z,Die Linke,Bundesministerium der Verteidigung,Bundesministerium der Verteidigung
2997,Klaus Ernst;Richard Pitterle;Susanna Karawanskij,Susanna Karawanskij;Klaus Ernst;Richard Pitterle,https://kleineanfragen.de/bundestag/18/3242-statistische-erfassungen-und-geplante-verschaerfungen-zur-strafbefreienden-selbstanzeige,Statistische Erfassungen und geplante Verschärfungen zur strafbefreienden Selbstanzeige,minor,2014-11-03T00:00:00Z,Die Linke,Bundesministerium der Finanzen,Bundesministerium der Finanzen
2998,Eva Bulling-Schröter;Karin Binder;Ulla Jelpke,Eva Bulling-Schröter;Karin Binder;Ulla Jelpke,https://kleineanfragen.de/bundestag/18/3564-konsequenzen-aus-den-misshandlungen-von-asylsuchenden-durch-angehoerige-privater-bewachungsunternehmen,Konsequenzen aus den Misshandlungen von Asylsuchenden durch Angehörige privater Bewachungsunternehmen,minor,2014-10-31T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
2999,Kai Gehring;Katja Dörner;Sylvia Kotting-Uhl,Katja Dörner;Kai Gehring;Sylvia Kotting-Uhl,https://kleineanfragen.de/bundestag/18/3509-kernfusionstestanlage-wendelstein-7-x,Kernfusionstestanlage Wendelstein 7-X,minor,2014-10-29T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Bildung und Forschung,Bundesministerium für Bildung und Forschung
3000,Kathrin Vogler;Sabine Zimmermann;Katja Kipping,Katja Kipping;Sabine Zimmermann;Kathrin Vogler,https://kleineanfragen.de/bundestag/18/3235-moegliche-datenschutzprobleme-und-technische-unsicherheiten-bei-der-einfuehrung-der-elektronischen-gesundheitskarte,Mögliche Datenschutzprobleme und technische Unsicherheiten bei der Einführung der elektronischen Gesundheitskarte,minor,2014-10-29T00:00:00Z,Die Linke,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit
3001,Christine Buchholz;Jan van Aken;Annette Groth;Jan Aken,Annette Groth;Jan van Aken;Christine Buchholz;Jan Aken,https://kleineanfragen.de/bundestag/18/3217-reform-der-sogenannten-endverbleibskontrolle-beim-export-von-ruestungsguetern,Reform der sogenannten Endverbleibskontrolle beim Export von Rüstungsgütern,minor,2014-10-29T00:00:00Z,Die Linke,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie
3002,Eva Bulling-Schröter;Hubertus Zdebel;Ralph Lenkert,Hubertus Zdebel;Ralph Lenkert;Eva Bulling-Schröter,https://kleineanfragen.de/bundestag/18/3209-neuer-weltbank-fonds-zur-subventionierung-unrentabler-klimaschutzinvestitionen-beim-clean-development-mechanism,Neuer Weltbank-Fonds zur Subventionierung unrentabler Klimaschutzinvestitionen beim Clean Development Mechanism,minor,2014-10-29T00:00:00Z,Die Linke,"Bundesministerium für Umwelt, Naturschutz, Bau und Reaktorsicherheit","Bundesministerium für Umwelt, Naturschutz, Bau und Reaktorsicherheit"
3003,Sabine Zimmermann;Christine Buchholz;Cornelia Möhring,Christine Buchholz;Sabine Zimmermann;Cornelia Möhring,https://kleineanfragen.de/bundestag/18/3392-sexuelle-und-reproduktive-rechte-und-gesundheit,Sexuelle und reproduktive Rechte und Gesundheit,minor,2014-10-23T00:00:00Z,Die Linke,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit
3004,Steffi Lemke;Uwe Kekeritz,Steffi Lemke;Uwe Kekeritz,https://kleineanfragen.de/bundestag/18/3211-einhaltung-von-umwelt-und-sozialstandards-bei-grossstaudammprojekten-in-der-entwicklungszusammenarbeit-auf,Einhaltung von Umwelt- und Sozialstandards bei Großstaudammprojekten in der Entwicklungszusammenarbeit auf bilateraler und multilateraler Ebene,minor,2014-10-23T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
3005,Christine Buchholz;Jan van Aken;Annette Groth;Jan Aken,Annette Groth;Jan van Aken;Christine Buchholz;Jan Aken,https://kleineanfragen.de/bundestag/18/3115-ausfuhren-und-abgaben-von-handgranaten-des-typs-dm41,Ausfuhren und Abgaben von Handgranaten des Typs DM41,minor,2014-10-23T00:00:00Z,Die Linke,Auswärtiges Amt,Auswärtiges Amt
3006,Ulla Jelpke;Jan van Aken;Wolfgang Gehrcke,Jan van Aken;Wolfgang Gehrcke;Ulla Jelpke,https://kleineanfragen.de/bundestag/18/3238-tuerkische-hisbollah,Türkische Hisbollah,minor,2014-10-22T00:00:00Z,Die Linke,Auswärtiges Amt,Auswärtiges Amt
3007,Sevim Dağdelen;Jan Korte;Petra Pau,Sevim Dağdelen;Jan Korte;Petra Pau,https://kleineanfragen.de/bundestag/18/3096-auslaenderfeindliche-und-rechtsextremistische-straftaten-in-der-bundesrepublik-deutschland-im-september-2014,Ausländerfeindliche und rechtsextremistische Straftaten in der Bundesrepublik Deutschland im September 2014,minor,2014-10-22T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
3008,Dr. André Hahn;Jan Korte;Petra Pau,Dr. André Hahn;Jan Korte;Petra Pau,https://kleineanfragen.de/bundestag/18/3095-antisemitische-straftaten-im-dritten-quartal-2014,Antisemitische Straftaten im dritten Quartal 2014,minor,2014-10-22T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
3009,Sevim Dağdelen;Ulla Jelpke;Wolfgang Gehrcke,Sevim Dağdelen;Wolfgang Gehrcke;Ulla Jelpke,https://kleineanfragen.de/bundestag/18/3098-rechtsextreme-und-gewaltbereite-tendenzen-beim-zusammenschluss-der-gruppierung-hooligans-gegen-salafisten,Rechtsextreme und gewaltbereite Tendenzen beim Zusammenschluss der Gruppierung Hooligans gegen Salafisten,minor,2014-10-21T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
3010,Sevim Dağdelen;Ulla Jelpke;Wolfgang Gehrcke,Sevim Dağdelen;Wolfgang Gehrcke;Ulla Jelpke,https://kleineanfragen.de/bundestag/18/3097-gewaltbereiter-salafismus,Gewaltbereiter Salafismus,minor,2014-10-21T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
3011,Uli Grötsch;Gabriele Fograscher;Dr. Lars Castellucci;Stephan Mayer;Marian Wendt;Armin Schuster,Uli Grötsch;Marian Wendt;Gabriele Fograscher;Dr. Lars Castellucci;Armin Schuster;Stephan Mayer,https://kleineanfragen.de/bundestag/18/3052-politisch-motivierte-straftaten-in-deutschland-im-september-2014,Politisch motivierte Straftaten in Deutschland im September 2014,minor,2014-10-21T00:00:00Z,CDU/CSU;SPD,Bundesministerium des Innern,Bundesministerium des Innern
3012,Harald Petzold;Matthias W. Birkwald;Diana Golze,Matthias W. Birkwald;Diana Golze;Harald Petzold,https://kleineanfragen.de/bundestag/18/3130-zur-sozialen-lage-hiv-positiver-menschen-in-deutschland,Zur sozialen Lage HIV-positiver Menschen in Deutschland,minor,2014-10-20T00:00:00Z,Die Linke,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit
3013,Sabine Zimmermann;Matthias W. Birkwald;Diana Golze,Matthias W. Birkwald;Sabine Zimmermann;Diana Golze,https://kleineanfragen.de/bundestag/18/3114-die-situation-der-strassenkinder-in-deutschland,Die Situation der Straßenkinder in Deutschland,minor,2014-10-20T00:00:00Z,Die Linke,"Bundesministerium für Familie, Senioren, Frauen und Jugend","Bundesministerium für Familie, Senioren, Frauen und Jugend"
3014,Roland Claus;Dr. Axel Troost;Klaus Ernst,Klaus Ernst;Roland Claus;Dr. Axel Troost,https://kleineanfragen.de/bundestag/18/3102-hoehe-und-ausgestaltung-der-europaeischen-bankenabgabe,Höhe und Ausgestaltung der europäischen Bankenabgabe,minor,2014-10-20T00:00:00Z,Die Linke,Bundesministerium der Finanzen,Bundesministerium der Finanzen
3015,Heidrun Bluhm;Caren Lay;Dr. Dietmar Bartsch,Dr. Dietmar Bartsch;Heidrun Bluhm;Caren Lay,https://kleineanfragen.de/bundestag/18/3426-wohnungsverkaeufe-aus-bundesbesitz,Wohnungsverkäufe aus Bundesbesitz,minor,2014-10-17T00:00:00Z,Die Linke,Bundesministerium der Finanzen,Bundesministerium der Finanzen
3016,Wolfgang Gehrcke;Annette Groth;Dr. Diether Dehm,Annette Groth;Dr. Diether Dehm;Wolfgang Gehrcke,https://kleineanfragen.de/bundestag/18/3237-die-politik-der-deutschen-regierung-der-eu-usa-und-nato-in-der-ukraine-krise,"Die Politik der Deutschen Regierung, der EU, USA und NATO in der Ukraine-Krise",minor,2014-10-17T00:00:00Z,Die Linke,Auswärtiges Amt,Auswärtiges Amt
3017,Dr. Rosemarie Hein;Matthias W. Birkwald;Ralph Lenkert,Ralph Lenkert;Matthias W. Birkwald;Dr. Rosemarie Hein,https://kleineanfragen.de/bundestag/18/3116-umsetzung-von-massnahmen-der-arbeitsfoerderung-durch-staatliche-berufsbildende-schulen-arbeitsagenturen-und,"Umsetzung von Maßnahmen der Arbeitsförderung durch staatliche berufsbildende Schulen, Arbeitsagenturen und Jobcenter",minor,2014-10-17T00:00:00Z,Die Linke,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales
3018,Jan Korte;Martina Renner,Martina Renner;Jan Korte,https://kleineanfragen.de/bundestag/18/3094-aufenthaltserlaubnis-fuer-edward-snowden,Aufenthaltserlaubnis für Edward Snowden,minor,2014-10-17T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
3019,Sevim Dağdelen;Jan Korte;Ulla Jelpke,Sevim Dağdelen;Jan Korte;Ulla Jelpke,https://kleineanfragen.de/bundestag/18/3055-ergaenzende-informationen-zur-asylstatistik-fuer-das-dritte-quartal-2014,Ergänzende Informationen zur Asylstatistik für das dritte Quartal 2014,minor,2014-10-17T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
3020,Jan Korte;Ulla Jelpke;Petra Pau,Jan Korte;Petra Pau;Ulla Jelpke,https://kleineanfragen.de/bundestag/18/3034-musikveranstaltungen-der-extremen-rechten-im-dritten-quartal-2014,Musikveranstaltungen der extremen Rechten im dritten Quartal 2014,minor,2014-10-17T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
3021,Eva Bulling-Schröter;Hubertus Zdebel;Caren Lay,Caren Lay;Eva Bulling-Schröter;Hubertus Zdebel,https://kleineanfragen.de/bundestag/18/3230-geplanter-export-abgebrannter-brennelemente-aus-juelich-in-die-usa-mengen-von-hochangereichertem-uran-und-kosten,Geplanter Export abgebrannter Brennelemente aus Jülich in die USA - Mengen von hochangereichertem Uran und Kosten der sogenannten US-Option,minor,2014-10-16T00:00:00Z,Die Linke,Bundesministerium für Bildung und Forschung,Bundesministerium für Bildung und Forschung
3022,Bärbel Höhn;Nicole Maisch;Harald Ebner,Bärbel Höhn;Harald Ebner;Nicole Maisch,https://kleineanfragen.de/bundestag/18/3128-tierschutz-und-verbraucherschutzaspekte-beim-umgang-mit-klontieren-deren-nachkommen-und-produkten,"Tierschutz- und Verbraucherschutzaspekte beim Umgang mit Klontieren, deren Nachkommen und Produkten",minor,2014-10-15T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Ernährung und Landwirtschaft,Bundesministerium für Ernährung und Landwirtschaft
3023,Bärbel Höhn;Friedrich Ostendorff;Harald Ebner,Bärbel Höhn;Harald Ebner;Friedrich Ostendorff,https://kleineanfragen.de/bundestag/18/3112-hermesexportkreditgarantien-tierschutzstandards-und-auswirkungen-auf-europaeische-maerkte,"Hermesexportkreditgarantien, Tierschutzstandards und Auswirkungen auf europäische Märkte",minor,2014-10-15T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie
3024,Bärbel Höhn;Annalena Baerbock;Sylvia Kotting-Uhl,Bärbel Höhn;Annalena Baerbock;Sylvia Kotting-Uhl,https://kleineanfragen.de/bundestag/18/3053-bestand-an-radioaktiven-abfaellen-und-herausforderungen-bei-der-lagerung,Bestand an radioaktiven Abfällen und Herausforderungen bei der Lagerung,minor,2014-10-15T00:00:00Z,Bündnis 90/Die Grünen,"Bundesministerium für Umwelt, Naturschutz, Bau und Reaktorsicherheit","Bundesministerium für Umwelt, Naturschutz, Bau und Reaktorsicherheit"
3025,Sevim Dağdelen;Heike Hänsel;Annette Groth,Annette Groth;Sevim Dağdelen;Heike Hänsel,https://kleineanfragen.de/bundestag/18/3038-rahmenabkommen-zur-beteiligung-der-kolumbianischen-streitkraefte-an-krisenbewaeltigungsoperationen-der,Rahmenabkommen zur Beteiligung der kolumbianischen Streitkräfte an Krisenbewältigungsoperationen der Europäischen Union,minor,2014-10-15T00:00:00Z,Die Linke,Auswärtiges Amt,Auswärtiges Amt
