,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
24693,Tom Schreiber,Tom Schreiber,https://kleineanfragen.de/berlin/17/14111-fahrradstaffel-der-berliner-polizei-ii-aktueller-stand,Fahrradstaffel der Berliner Polizei (II) - Aktueller Stand,written,2014-07-14T00:00:00Z,SPD,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
24694,Tom Schreiber,Tom Schreiber,https://kleineanfragen.de/berlin/17/14107-kampf-gegen-die-rockerkriminalitaet-ist-die-haftanstalt-berlin-moabit-ueberfordert,Kampf gegen die Rockerkriminalität - Ist die Haftanstalt Berlin Moabit überfordert?,written,2014-07-14T00:00:00Z,SPD,Senatsverwaltung für Justiz und Verbraucherschutz,Senatsverwaltung für Justiz und Verbraucherschutz
24695,Tom Schreiber,Tom Schreiber,https://kleineanfragen.de/berlin/17/14106-kampf-gegen-die-rockerkriminalitaet-waren-beim-myfest-2014-in-kreuzberg-schon-wieder-rocker-als-ordner-vor-ort,Kampf gegen die Rockerkriminalität - Waren beim Myfest 2014 in Kreuzberg schon wieder Rocker als Ordner vor Ort?,written,2014-07-14T00:00:00Z,SPD,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
24696,Alexander J. Herrmann;Danny Freymark,Danny Freymark;Alexander J. Herrmann,https://kleineanfragen.de/berlin/17/14101-ehrenamtskarte-in-berlin,Ehrenamtskarte in Berlin,written,2014-07-14T00:00:00Z,CDU,Regierender Bürgermeister,Regierender Bürgermeister
24697,Martin Delius,Martin Delius,https://kleineanfragen.de/berlin/17/14100-welche-konsquenzen-zieht-der-senat-aus-der-wissenschaftlichen-begleitung-der-gemeinschaftsschulen,Welche Konsquenzen zieht der Senat aus der wissenschaftlichen Begleitung der Gemeinschaftsschulen?,written,2014-07-14T00:00:00Z,Piraten,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
24698,Martin Delius,Martin Delius,https://kleineanfragen.de/berlin/17/14098-grundstufen-an-gemeinschaftsschulen,Grundstufen an Gemeinschaftsschulen,written,2014-07-14T00:00:00Z,Piraten,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
24699,Matthias Brauner,Matthias Brauner,https://kleineanfragen.de/berlin/17/14084-erbbaurechte-wie-stark-wirkt-die-indizierung-in-berlin,Erbbaurechte - wie stark wirkt die Indizierung in Berlin?,written,2014-07-14T00:00:00Z,CDU,Senatsverwaltung für Finanzen,Senatsverwaltung für Finanzen
24700,Claudia Hämmerling,Claudia Hämmerling,https://kleineanfragen.de/berlin/17/13815-hunde-2013,Hunde 2013,written,2014-07-14T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Justiz und Verbraucherschutz,Senatsverwaltung für Justiz und Verbraucherschutz
24701,Susanne Graf,Susanne Graf,https://kleineanfragen.de/berlin/17/14150-kinderschutz-online-was-ist-vera-net,Kinderschutz online - Was ist VERA-net?,written,2014-07-11T00:00:00Z,Piraten,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
24702,Silke Gebel,Silke Gebel,https://kleineanfragen.de/berlin/17/14145-wie-umweltschutz-energie-gewinnt-i-welches-potenzial-liegt-in-berlins-schwimmbaedern-und-saunen,Wie Umweltschutz Energie gewinnt (I) - Welches Potenzial liegt in Berlins Schwimmbädern und Saunen?,written,2014-07-11T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
24703,Dr. Turgut Altuğ,Dr. Turgut Altuğ,https://kleineanfragen.de/berlin/17/14143-verschlusssache-baumfaellungen,Verschlusssache Baumfällungen?,written,2014-07-11T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
24704,Birgit Monteiro,Birgit Monteiro,https://kleineanfragen.de/berlin/17/14122-beschwerdemanagement-bei-der-wirtschaftsgenossenschaft-wbt-fuer-sonderfahrdienste,Beschwerdemanagement bei der Wirtschaftsgenossenschaft WBT für Sonderfahrdienste,written,2014-07-11T00:00:00Z,SPD,Senatsverwaltung für Gesundheit und Soziales,Senatsverwaltung für Gesundheit und Soziales
24705,Marion Platta,Marion Platta,https://kleineanfragen.de/berlin/17/14121-wenn-die-schwimmhallennutzungszeiten-nicht-mehr-den-nutzerinnen-und-nutzern-dienen,Wenn die Schwimmhallennutzungszeiten nicht mehr den Nutzerinnen und Nutzern dienen...,written,2014-07-11T00:00:00Z,Die Linke,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
24706,Tom Schreiber,Tom Schreiber,https://kleineanfragen.de/berlin/17/14119-islamistische-rueckkehrer-nach-berlin-was-kann-man-praeventiv-tun,Islamistische Rückkehrer nach Berlin - Was kann man präventiv tun?,written,2014-07-11T00:00:00Z,SPD,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
24707,Tom Schreiber,Tom Schreiber,https://kleineanfragen.de/berlin/17/14115-jugendfeuerwehr-feuerwehr-der-zukunft,Jugendfeuerwehr - Feuerwehr der Zukunft,written,2014-07-11T00:00:00Z,SPD,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
24708,Tom Schreiber,Tom Schreiber,https://kleineanfragen.de/berlin/17/14114-sanierung-der-berufsfeuerwache-koepenick-wann-geht-es-endlich-los,Sanierung der Berufsfeuerwache Köpenick - Wann geht es endlich los?,written,2014-07-11T00:00:00Z,SPD,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
24709,Tom Schreiber,Tom Schreiber,https://kleineanfragen.de/berlin/17/14112-fuhrpark-und-feuerloeschboote-der-berliner-feuerwehr-ausreichend,Fuhrpark und Feuerlöschboote der Berliner Feuerwehr ausreichend?,written,2014-07-11T00:00:00Z,SPD,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
24710,Tom Schreiber,Tom Schreiber,https://kleineanfragen.de/berlin/17/14110-wie-zeitgemaess-ist-die-verordnung-ueber-die-beflaggung-von-oeffentlichen-gebaeuden-im-land-berlin,Wie zeitgemäß ist die Verordnung über die Beflaggung von öffentlichen Gebäuden im Land Berlin?,written,2014-07-11T00:00:00Z,SPD,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
24711,Danny Freymark,Danny Freymark,https://kleineanfragen.de/berlin/17/14095-duales-ausbildungssytem-in-berlin-fuer-erzieher-in-kindertagesstaetten,Duales Ausbildungssytem in Berlin für Erzieher in Kindertagesstätten,written,2014-07-11T00:00:00Z,CDU,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
24712,Marianne Burkert-Eulitz,Marianne Burkert-Eulitz,https://kleineanfragen.de/berlin/17/14083-der-berliner-kinderschutz-vor-dem-kollaps-wer-ist-dafuer-tatsaechlich-verantwortlich,Der Berliner Kinderschutz vor dem Kollaps - wer ist dafür tatsächlich verantwortlich?,written,2014-07-11T00:00:00Z,Bündnis 90/Die Grünen,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
24713,Anja Kofbinger,Anja Kofbinger,https://kleineanfragen.de/berlin/17/14073-gender-mainstreaming-in-der-politik-fuer-menschen-mit-behinderung-ii,Gender Mainstreaming in der Politik für Menschen mit Behinderung (II),written,2014-07-11T00:00:00Z,Bündnis 90/Die Grünen,"Senatsverwaltung für Arbeit, Integration und Frauen","Senatsverwaltung für Arbeit, Integration und Frauen"
24714,Danny Freymark,Danny Freymark,https://kleineanfragen.de/berlin/17/14127-oepnv-seniorentickets-in-berlin,ÖPNV-Seniorentickets in Berlin,written,2014-07-10T00:00:00Z,CDU,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
24715,Susanne Graf,Susanne Graf,https://kleineanfragen.de/berlin/17/14123-niedrigschwellige-erziehungs-und-familienberatung-theorie-und-praxis,Niedrigschwellige Erziehungs- und Familienberatung - Theorie und Praxis?,written,2014-07-10T00:00:00Z,Piraten,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
24716,Tom Schreiber,Tom Schreiber,https://kleineanfragen.de/berlin/17/14108-aktivitaeten-von-scientology-in-berlin,Aktivitäten von Scientology in Berlin,written,2014-07-10T00:00:00Z,SPD,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
24717,Silke Gebel,Silke Gebel,https://kleineanfragen.de/berlin/17/14102-wann-ist-berlins-luft-sauber-vi-wann-kommt-die-landstromversorgung-fuer-berlins-schiffe,Wann ist Berlins Luft sauber? (VI): Wann kommt die Landstromversorgung für Berlins Schiffe?,written,2014-07-10T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
24718,Martin Delius,Martin Delius,https://kleineanfragen.de/berlin/17/14097-evaluation-und-ueberarbeitung-der-rahmenlehrplaene-ii-reformiert-der-senat-die-traditionelle-ziffernbewertung,Evaluation und Überarbeitung der Rahmenlehrpläne (II): Reformiert der Senat die traditionelle Ziffernbewertung?,written,2014-07-10T00:00:00Z,Piraten,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
24719,Alexander Spies,Alexander Spies,https://kleineanfragen.de/berlin/17/14093-umsetzung-des-gemeinsamen-rahmen-arbeitsmarktprogramms-berlinarbeit-zielvereinbarungen-ii-nachfragen-zur,"Umsetzung des Gemeinsamen Rahmen-Arbeitsmarktprogramms ""BerlinArbeit"": Zielvereinbarungen (II)  -Nachfragen zur Schriftlichen Anfrage Nr. 17/13866",written,2014-07-10T00:00:00Z,Piraten,"Senatsverwaltung für Arbeit, Integration und Frauen","Senatsverwaltung für Arbeit, Integration und Frauen"
24720,Danny Freymark,Danny Freymark,https://kleineanfragen.de/berlin/17/14086-staatsvertrag-fuer-die-vereinfachte-abwasserentsorgung-in-berlin,Staatsvertrag für die vereinfachte Abwasserentsorgung in Berlin,written,2014-07-10T00:00:00Z,CDU,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
24721,Fabio Reinhardt,Fabio Reinhardt,https://kleineanfragen.de/berlin/17/14082-transparenz-landeseigener-unternehmen-in-bruessel,Transparenz landeseigener Unternehmen in Brüssel,written,2014-07-10T00:00:00Z,Piraten,Senatsverwaltung für Finanzen,Senatsverwaltung für Finanzen
24722,Joschka Langenbrinck,Joschka Langenbrinck,https://kleineanfragen.de/berlin/17/14079-anmeldezahlen-an-iss-und-gymnasien-fuer-das-schuljahr-2014-2015,Anmeldezahlen an ISS und Gymnasien für das Schuljahr 2014/2015,written,2014-07-10T00:00:00Z,SPD,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
24723,Joschka Langenbrinck,Joschka Langenbrinck,https://kleineanfragen.de/berlin/17/14078-ganztagsschulen-fuer-alle-wie-sieht-s-im-neuen-schuljahr-2014-2015-aus,Ganztagsschulen für alle - Wie sieht's im neuen Schuljahr 2014/2015 aus?,written,2014-07-10T00:00:00Z,SPD,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
24724,Anja Kofbinger,Anja Kofbinger,https://kleineanfragen.de/berlin/17/14072-geschlechtsunterschiede-bei-einkommen-und-verdienst-ii-was-tut-der-senat-im-bereich-staatlicher-transferleistungen,Geschlechtsunterschiede bei Einkommen und Verdienst (II) - was tut der Senat im Bereich staatlicher Transferleistungen?,written,2014-07-10T00:00:00Z,Bündnis 90/Die Grünen,"Senatsverwaltung für Arbeit, Integration und Frauen","Senatsverwaltung für Arbeit, Integration und Frauen"
24725,Anja Kofbinger,Anja Kofbinger,https://kleineanfragen.de/berlin/17/14071-geschlechtsunterschiede-bei-einkommen-und-verdienst-ii-was-tut-der-senat-im-bereich-fuehrungspositionen,Geschlechtsunterschiede bei Einkommen und Verdienst (II) - was tut der Senat im Bereich Führungspositionen?,written,2014-07-10T00:00:00Z,Bündnis 90/Die Grünen,"Senatsverwaltung für Arbeit, Integration und Frauen","Senatsverwaltung für Arbeit, Integration und Frauen"
24726,Anja Kofbinger,Anja Kofbinger,https://kleineanfragen.de/berlin/17/14070-geschlechtsunterschiede-bei-einkommen-und-verdienst-ii-was-tut-der-senat,Geschlechtsunterschiede bei Einkommen und Verdienst (II) - was tut der Senat?,written,2014-07-10T00:00:00Z,Bündnis 90/Die Grünen,"Senatsverwaltung für Arbeit, Integration und Frauen","Senatsverwaltung für Arbeit, Integration und Frauen"
24727,Dr. Gottfried Ludewig,Dr. Gottfried Ludewig,https://kleineanfragen.de/berlin/17/14163-ausgrenzung-von-schulen-in-freier-traegerschaft-bei-fortbildungen-ii,Ausgrenzung von Schulen in freier Trägerschaft bei Fortbildungen (II),written,2014-07-09T00:00:00Z,CDU,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
24728,Susanne Graf,Susanne Graf,https://kleineanfragen.de/berlin/17/14149-kinderschutz-braucht-kinderschuetzer-was-sind-die-ergebnisse-der-abfragen-des-senats-in-den-bezirklichen,Kinderschutz braucht Kinderschützer - Was sind die Ergebnisse der Abfragen des Senats in den bezirklichen Jugendämtern?,written,2014-07-09T00:00:00Z,Piraten,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
24729,Tom Schreiber,Tom Schreiber,https://kleineanfragen.de/berlin/17/14117-berliner-feuerwehr-und-diversity-ii-wann-kommt-der-diversity-beauftragte,Berliner Feuerwehr und Diversity (II) - Wann kommt der Diversity-Beauftragte?,written,2014-07-09T00:00:00Z,SPD,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
24730,Tom Schreiber,Tom Schreiber,https://kleineanfragen.de/berlin/17/14116-berliner-feuerwehr-wachensterben-in-randlagen-berlins,Berliner Feuerwehr - Wachensterben in Randlagen Berlins?,written,2014-07-09T00:00:00Z,SPD,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
24731,Tom Schreiber,Tom Schreiber,https://kleineanfragen.de/berlin/17/14105-kampf-gegen-die-rockerkriminalitaet-was-hat-das-vereinsverbot-vm-24-05-2012-hells-angels-motorcyle-club-berlin,"Kampf gegen die Rockerkriminalität - Was hat das Vereinsverbot vm 24.05.2012 (""Hells Angels Motorcyle Club Berlin City"") gebracht?",written,2014-07-09T00:00:00Z,SPD,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
24732,Danny Freymark,Danny Freymark,https://kleineanfragen.de/berlin/17/14096-dezentrale-kleinklaerwerke,Dezentrale Kleinklärwerke,written,2014-07-09T00:00:00Z,CDU,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
24733,Harald Moritz,Harald Moritz,https://kleineanfragen.de/berlin/17/14091-wie-weiter-mit-dem-spreepark,Wie weiter mit dem Spreepark,written,2014-07-09T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Finanzen,Senatsverwaltung für Finanzen
24734,Dr. Robbin Juhnke,Dr. Robbin Juhnke,https://kleineanfragen.de/berlin/17/14087-akzeptanz-der-buergerservicenummer-und-onlineanzeigen-der-polizei-berlin,Akzeptanz der Bürgerservicenummer und Onlineanzeigen der Polizei Berlin,written,2014-07-09T00:00:00Z,CDU,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
24735,Dr. Simon Weiß,Dr. Simon Weiß,https://kleineanfragen.de/berlin/17/14081-umsetzung-der-psi-richtlinie,Umsetzung der PSI-Richtlinie,written,2014-07-09T00:00:00Z,Piraten,"Senatsverwaltung für Wirtschaft, Technolgie und Forschung","Senatsverwaltung für Wirtschaft, Technolgie und Forschung"
24736,Martin Beck,Martin Beck,https://kleineanfragen.de/berlin/17/14066-verkuerzte-oeffnungszeiten-bei-den-berliner-baedern,Verkürzte Öffnungszeiten bei den Berliner Bädern,written,2014-07-09T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
24737,Marianne Burkert-Eulitz;Dr. Turgut Altuğ,Marianne Burkert-Eulitz;Dr. Turgut Altuğ,https://kleineanfragen.de/berlin/17/14103-wie-sichert-der-berliner-senat-die-qualitaet-der-essensversorgung-der-kleinsten-berlinerinnen-in-den-kitas,Wie sichert der Berliner Senat die Qualität der Essensversorgung der kleinsten BerlinerInnen in den Kitas?,written,2014-07-08T00:00:00Z,Bündnis 90/Die Grünen,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
24738,Matthias Brauner,Matthias Brauner,https://kleineanfragen.de/berlin/17/14085-wie-sieht-es-aus-mit-den-aufzuegen-beim-u-bahnhof-siemensstadt-und-haselhorst,Wie sieht es aus mit den Aufzügen beim U-Bahnhof Siemensstadt und Haselhorst?,written,2014-07-08T00:00:00Z,CDU,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
24739,Anja Kofbinger,Anja Kofbinger,https://kleineanfragen.de/berlin/17/14074-gender-mainstreaming-in-der-durch-oeffentliche-mittel-finanzierte-pflege-ii,Gender Mainstreaming in der durch öffentliche Mittel finanzierte Pflege (II),written,2014-07-08T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Gesundheit und Soziales,Senatsverwaltung für Gesundheit und Soziales
24740,Anja Kofbinger,Anja Kofbinger,https://kleineanfragen.de/berlin/17/14069-zwei-jahre-frauen-an-die-spitze,"Zwei Jahre ""Frauen an die Spitze""",written,2014-07-08T00:00:00Z,Bündnis 90/Die Grünen,"Senatsverwaltung für Arbeit, Integration und Frauen","Senatsverwaltung für Arbeit, Integration und Frauen"
24741,Marianne Burkert-Eulitz,Marianne Burkert-Eulitz,https://kleineanfragen.de/berlin/17/14067-zwischenstand-was-tut-der-senat-aktuell-zur-bekaempfung-der-kinderarmut-und-deren-negativen-folgen-fuer-die,Zwischenstand: Was tut der Senat aktuell zur Bekämpfung der Kinderarmut und deren negativen Folgen für die Berliner Kinder und Jugendlichen?,written,2014-07-08T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Gesundheit und Soziales,Senatsverwaltung für Gesundheit und Soziales
24742,Oliver Schruoffeneger,Oliver Schruoffeneger,https://kleineanfragen.de/berlin/17/14057-nachwuchs-und-personalplanung-in-den-finanzaemtern,Nachwuchs und Personalplanung in den Finanzämtern,written,2014-07-08T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Finanzen,Senatsverwaltung für Finanzen
24743,Franziska Becker,Franziska Becker,https://kleineanfragen.de/berlin/17/14056-evaluation-von-projekten-massnahmen-und-programmen-der-beruflichen-bildung,"Evaluation von Projekten, Maßnahmen und Programmen der beruflichen Bildung",written,2014-07-08T00:00:00Z,SPD,"Senatsverwaltung für Arbeit, Integration und Frauen","Senatsverwaltung für Arbeit, Integration und Frauen"
24744,Franziska Becker,Franziska Becker,https://kleineanfragen.de/berlin/17/14055-einheitliches-zertifikat-im-berufsbildungsbereich-fuer-behinderte-menschen,Einheitliches Zertifikat im Berufsbildungsbereich für behinderte Menschen,written,2014-07-08T00:00:00Z,SPD,Senatsverwaltung für Gesundheit und Soziales,Senatsverwaltung für Gesundheit und Soziales
24745,Fabio Reinhardt,Fabio Reinhardt,https://kleineanfragen.de/berlin/17/14048-undgt-undgt-wie-bitte-was-undlt-undlt-sprachkurse-fuer-asylsuchende-und-geduldete-in-berlin,&gt;&gt;Wie bitte was?!&lt;&lt; - Sprachkurse für Asylsuchende und Geduldete in Berlin,written,2014-07-08T00:00:00Z,Piraten,"Senatsverwaltung für Arbeit, Integration und Frauen","Senatsverwaltung für Arbeit, Integration und Frauen"
24746,Dr. Ina Czyborra,Dr. Ina Czyborra,https://kleineanfragen.de/berlin/17/14022-5-meter-hohe-laermschutzwaende-auf-dem-gelaende-einer-jugendfreizeiteinrichtung-in-zehlendorf-ist-es-die-zukunft,"5 Meter hohe Lärmschutzwände auf dem Gelände einer Jugendfreizeiteinrichtung in Zehlendorf: Ist es die Zukunft, unsere Kinder einzumauern oder nur eine Lex-Dahlem?",written,2014-07-08T00:00:00Z,SPD,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
24747,Danny Freymark,Danny Freymark,https://kleineanfragen.de/berlin/17/14094-fahrradstationen-in-berlin,Fahrradstationen in Berlin,written,2014-07-07T00:00:00Z,CDU,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
24748,Stefan Gelbhaar,Stefan Gelbhaar,https://kleineanfragen.de/berlin/17/14092-warum-ist-die-mitnahme-von-besonderen-fahrradtypen-wie-bspw-tandems-untersagt-worden,Warum ist die Mitnahme von besonderen Fahrradtypen wie bspw. Tandems untersagt worden?,written,2014-07-07T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
24749,Dr. Turgut Altuğ,Dr. Turgut Altuğ,https://kleineanfragen.de/berlin/17/14080-baumassnahmen-am-kottbusser-tor-eine-never-ending-story,Baumaßnahmen am Kottbusser Tor: Eine never ending Story?,written,2014-07-07T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
24750,Andreas Baum,Andreas Baum,https://kleineanfragen.de/berlin/17/14077-barrierefreiheit-in-berliner-strassenbahnen,Barrierefreiheit in Berliner Straßenbahnen,written,2014-07-07T00:00:00Z,Piraten,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
24751,Andreas Baum,Andreas Baum,https://kleineanfragen.de/berlin/17/14076-baustelle-u8-eingeschraenkter-zugang-zum-oeffentlichen-nahverkehr-durch-unzureichende-ersatzverbindungen,Baustelle U8: Eingeschränkter Zugang zum Öffentlichen Nahverkehr durch unzureichende Ersatzverbindungen,written,2014-07-07T00:00:00Z,Piraten,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
24752,Nicole Ludwig,Nicole Ludwig,https://kleineanfragen.de/berlin/17/14068-nach-dem-erfolgreichen-volksentscheid-tempelhof-i-flughafengebaeude-tempelhof-vermietungen-und-events,Nach dem erfolgreichen Volksentscheid Tempelhof: (I) Flughafengebäude Tempelhof - Vermietungen und Events,written,2014-07-07T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
24753,Martin Delius;Fabio Reinhardt,Martin Delius;Fabio Reinhardt,https://kleineanfragen.de/berlin/17/14065-willkommensklassen-an-berliner-schulen-iv-verfahren-teilnehmer-innenzahlen-und-verweildauer,"""Willkommensklassen"" an Berliner Schulen (IV)  - Verfahren, Teilnehmer*innenzahlen und Verweildauer",written,2014-07-07T00:00:00Z,Piraten,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
24754,Martin Delius;Fabio Reinhardt,Martin Delius;Fabio Reinhardt,https://kleineanfragen.de/berlin/17/14064-willkommensklassen-an-berliner-schulen-iii-ferienschulen-fuer-schueler-innen-aus-lerngruppen-fuer-neuzugaenge-ohne,"""Willkommensklassen"" an Berliner Schulen (III) - Ferienschulen für Schüler*innen aus Lerngruppen für Neuzugänge ohne Deutschkenntnisse",written,2014-07-07T00:00:00Z,Piraten,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
24755,Dr. Turgut Altuğ,Dr. Turgut Altuğ,https://kleineanfragen.de/berlin/17/14050-iga-2017-quo-vadis-bauvorhaben-iga-2017-ohne-naturschutz-i,IGA 2017: Quo vadis? - Bauvorhaben IGA-2017 ohne Naturschutz? (I),written,2014-07-07T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
24756,Thomas Birk,Thomas Birk,https://kleineanfragen.de/berlin/17/14049-was-macht-das-koordinierungsgremium-zur-geschichte-von-lesben-schwulen-und-transgeschlechtlichen-menschen,"Was macht das Koordinierungsgremium zur Geschichte von Lesben, Schwulen und transgeschlechtlichen Menschen?",written,2014-07-07T00:00:00Z,Bündnis 90/Die Grünen,"Senatsverwaltung für Arbeit, Integration und Frauen","Senatsverwaltung für Arbeit, Integration und Frauen"
24757,Silke Gebel,Silke Gebel,https://kleineanfragen.de/berlin/17/14047-gibt-es-neue-erkenntnisse-bezueglich-des-illegal-entsorgten-muells-in-berlin-schmoeckwitz,Gibt es neue Erkenntnisse bezüglich des illegal entsorgten Mülls in Berlin-Schmöckwitz?,written,2014-07-07T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
24758,Cornelia Seibeld,Cornelia Seibeld,https://kleineanfragen.de/berlin/17/14039-bauvorhaben-hildburghauser-strasse-rolle-der-verkehrslenkung-berlin-vlb,Bauvorhaben Hildburghauser Straße – Rolle der Verkehrslenkung Berlin (VLB),written,2014-07-07T00:00:00Z,CDU,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
24759,Cornelia Seibeld;Stefan Schlede,Cornelia Seibeld;Stefan Schlede,https://kleineanfragen.de/berlin/17/14036-schuelerzahlprognosen-in-charlottenburg-wilmersdorf,Schülerzahlprognosen in Charlottenburg-Wilmersdorf,written,2014-07-07T00:00:00Z,CDU,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
24760,Gerwald Claus-Brunner,Gerwald Claus-Brunner,https://kleineanfragen.de/berlin/17/14030-entwidmung-und-bebauung-von-bahngelaende,Entwidmung und Bebauung von Bahngelände,written,2014-07-07T00:00:00Z,Piraten,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
24761,Gerwald Claus-Brunner,Gerwald Claus-Brunner,https://kleineanfragen.de/berlin/17/14026-anerkennung-der-berufsabschluesse-der-ihk-berlin,Anerkennung der Berufsabschlüsse der IHK Berlin,written,2014-07-07T00:00:00Z,Piraten,"Senatsverwaltung für Arbeit, Integration und Frauen","Senatsverwaltung für Arbeit, Integration und Frauen"
24762,Gerwald Claus-Brunner,Gerwald Claus-Brunner,https://kleineanfragen.de/berlin/17/14025-verguenstigte-einzelfahrscheine-fuer-berlinpass-inhaber,Vergünstigte Einzelfahrscheine für BerlinPass-Inhaber,written,2014-07-07T00:00:00Z,Piraten,Senatsverwaltung für Gesundheit und Soziales,Senatsverwaltung für Gesundheit und Soziales
