,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
44511,Klaus-Rainer Rupp;Claudia Bernhard;Kristina Vogt,Kristina Vogt;Klaus-Rainer Rupp;Claudia Bernhard,https://kleineanfragen.de/bremen/18/345-beschaeftigungen-in-der-arbeitnehmerueberlassung-im-land-bremen,Beschäftigungen in der Arbeitnehmerüberlassung im Land Bremen,minor,2012-04-17T00:00:00Z,Die Linke,Senat,Senat
44512,Kristina Vogt;Peter Erlanson,Kristina Vogt;Peter Erlanson,https://kleineanfragen.de/bremen/18/335-gesundheit-nord-konzept-der-zentralisierung-gescheitert,Gesundheit Nord - Konzept der Zentralisierung gescheitert?,minor,2012-04-03T00:00:00Z,Die Linke,Senat,Senat
44513,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/334-ansprachen-und-anwerbepraxis-der-geheimdienste-gegenueber-antifaschisten-antifaschistinnen-im-land-bremen,Ansprachen und Anwerbepraxis der Geheimdienste gegenüber Antifaschisten/Antifaschistinnen im Land Bremen,minor,2012-04-03T00:00:00Z,Die Linke,Senat,Senat
44514,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/115-s-bisherige-angebote-fuer-freizeit-und-ausserschulische-bildung-mit-ganztagsbetreuung-von-kindern-und-jugendlichen,Bisherige Angebote für Freizeit und außerschulische Bildung mit Ganztagsbetreuung von Kindern und Jugendlichen verknüpfen,minor,2012-04-03T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44515,Wilhelm Hinners;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Wilhelm Hinners,https://kleineanfragen.de/bremen/18/326-polizeibeamte-im-land-bremen,Polizeibeamte im Land Bremen,minor,2012-03-27T00:00:00Z,CDU,Senat,Senat
44516,Rita Mohr-Lüllmann;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Rita Mohr-Lüllmann,https://kleineanfragen.de/bremen/18/325-jugendhilfe-und-fremdplatzierung-kindeswohl-staerken,Jugendhilfe und Fremdplatzierung - Kindeswohl stärken,minor,2012-03-27T00:00:00Z,CDU,Senat,Senat
44517,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/315-auswirkungen-des-bundesverfassungsgerichtsurteils-zur-w-besoldung-auf-das-bundesland-bremen,Auswirkungen des Bundesverfassungsgerichtsurteils zur W-Besoldung auf das Bundesland Bremen,minor,2012-03-20T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44518,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/314-umweltzertifizierung-der-bremischen-haefen,Umweltzertifizierung der bremischen Häfen,minor,2012-03-20T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44519,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/313-das-phaenomen-loverboys-eine-form-des-menschenhandels,"Das Phänomen ""Loverboys"" - eine Form des Menschenhandels",minor,2012-03-20T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44520,Dieter Reinken;Björn Tschöpe;Sybille Böschen,Björn Tschöpe;Dieter Reinken;Sybille Böschen,https://kleineanfragen.de/bremen/18/312-ausbildungspartnerschaften,Ausbildungspartnerschaften,minor,2012-03-20T00:00:00Z,SPD,Senat,Senat
44521,Gabriela Piontkowski;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Gabriela Piontkowski,https://kleineanfragen.de/bremen/18/311-sicherheitsmassnahmen-an-bremer-gerichten,Sicherheitsmaßnahmen an Bremer Gerichten,minor,2012-03-20T00:00:00Z,CDU,Senat,Senat
44522,Sandra Ahrens;Gabriela Piontkowski;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Gabriela Piontkowski;Sandra Ahrens,https://kleineanfragen.de/bremen/18/310-rueckforderungen-von-unterhaltsvorschuessen-im-land-bremen,Rückforderungen von Unterhaltsvorschüssen im Land Bremen,minor,2012-03-20T00:00:00Z,CDU,Senat,Senat
44523,Frank Imhoff;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Frank Imhoff,https://kleineanfragen.de/bremen/18/110-s-bauantraege-in-bremen,Bauanträge in Bremen,minor,2012-03-20T00:00:00Z,CDU,Senat,Senat
44524,Thomas vom Bruch;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Thomas vom Bruch,https://kleineanfragen.de/bremen/18/109-s-schulentwicklung-im-bremer-westen,Schulentwicklung im Bremer Westen,minor,2012-03-20T00:00:00Z,CDU,Senat,Senat
44525,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/298-unterbringung-von-muettern-mit-kindern-im-strafvollzug,Unterbringung von Müttern mit Kindern im Strafvollzug,minor,2012-03-13T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44526,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/297-barrierefreiheit-an-schulen-anwahlverfahren-an-oberschulen-und-gymnasien-fuer-schuelerinnen-und-schueler-mit-koerper,Barrierefreiheit an Schulen: Anwahlverfahren an Oberschulen und Gymnasien für Schülerinnen und Schüler mit Körper- und Sinnesbeeinträchtigungen,minor,2012-03-13T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44527,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/296-aktueller-stand-und-zukunft-der-foerderzentren-der-zentren-fuer-unterstuetzende-paedagogik-und-der-regionalen,"Aktueller Stand und Zukunft der Förderzentren, der Zentren für unterstützende Pädagogik und der Regionalen Beratungs- und Unterstützungszentren in Bremen und Bremerhaven",minor,2012-03-13T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44528,Dieter Reinken;Björn Tschöpe;Sybille Böschen,Björn Tschöpe;Dieter Reinken;Sybille Böschen,https://kleineanfragen.de/bremen/18/295-arbeit-und-qualifizierung-fuer-eltern-von-kleinkindern,Arbeit und Qualifizierung für Eltern von Kleinkindern,minor,2012-03-13T00:00:00Z,SPD,Senat,Senat
44529,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/288-mehr-sicherheit-fuer-patientinnen-und-patienten-durch-staerkere-kontrollen-von-implantaten,Mehr Sicherheit für Patientinnen und Patienten durch stärkere Kontrollen von Implantaten,minor,2012-03-06T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44530,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/282-besetzung-der-grossen-straf-und-jugendkammern-in-der-hauptverhandlung,Besetzung der großen Straf- und Jugendkammern in der Hauptverhandlung,minor,2012-02-28T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44531,Wilhelm Hinners;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Wilhelm Hinners,https://kleineanfragen.de/bremen/18/260-mistra-bei-inhabern-einer-waffenrechtlichen-erlaubnis,MiStra bei Inhabern einer waffenrechtlichen Erlaubnis,minor,2012-02-21T00:00:00Z,CDU,Senat,Senat
44532,Björn Tschöpe;Wolfgang Jägers;Arno Gottschalk,Björn Tschöpe;Arno Gottschalk;Wolfgang Jägers,https://kleineanfragen.de/bremen/18/259-einsatz-von-glyphosat-in-der-landwirtschaft,Einsatz von Glyphosat in der Landwirtschaft,minor,2012-02-21T00:00:00Z,SPD,Senat,Senat
44533,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/258-berufserlaubnis-fuer-auslaendische-medizinerinnen-mediziner-und-psychotherapeutinnen-psychotherapeuten-im-land,Berufserlaubnis für ausländische Medizinerinnen/Mediziner und Psychotherapeutinnen/Psychotherapeuten im Land Bremen,minor,2012-02-21T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44534,Erwin Knäpper;Silvia Neumeyer;Heiko Strohmann;Frank Imhoff;Thomas Röwekamp;Wilhelm Hinners,Thomas Röwekamp;Heiko Strohmann;Frank Imhoff;Silvia Neumeyer;Wilhelm Hinners;Erwin Knäpper,https://kleineanfragen.de/bremen/18/257-situation-des-bevoelkerungs-und-katastrophenschutzes-im-land-bremen,Situation des Bevölkerungs- und Katastrophenschutzes im Land Bremen,minor,2012-02-21T00:00:00Z,CDU,Senat,Senat
44535,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/241-personalienfeststellungen-und-durchsuchungen-an-sogenannten-gefahrenorten,Personalienfeststellungen und Durchsuchungen an sogenannten Gefahrenorten,minor,2012-02-14T00:00:00Z,Die Linke,Senat,Senat
44536,Elisabeth Motschmann;Jörg Kastendiek;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Jörg Kastendiek;Elisabeth Motschmann,https://kleineanfragen.de/bremen/18/240-geringfuegige-beschaeftigungsverhaeltnisse-in-behoerden-eigen-und-beteiligungsbetrieben-der-freien-hansestadt-bremen,"Geringfügige Beschäftigungsverhältnisse in Behörden, Eigen-und Beteiligungsbetrieben der Freien Hansestadt Bremen",minor,2012-02-14T00:00:00Z,CDU,Senat,Senat
44537,Björn Tschöpe;Arno Gottschalk,Björn Tschöpe;Arno Gottschalk,https://kleineanfragen.de/bremen/18/227-potenziale-von-kleinwindkraftanlagen,Potenziale von Kleinwindkraftanlagen,minor,2012-02-07T00:00:00Z,SPD,Senat,Senat
44538,Björn Tschöpe;Sükrü Senkal,Björn Tschöpe;Sükrü Senkal,https://kleineanfragen.de/bremen/18/226-neuorganisation-der-feuerwehrausbildung-im-land-bremen,Neuorganisation der Feuerwehrausbildung im Land Bremen,minor,2012-02-07T00:00:00Z,SPD,Senat,Senat
44539,Silvia Neumeyer;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Silvia Neumeyer,https://kleineanfragen.de/bremen/18/90-s-suchtpraeventionsarbeit-durch-oeffentliche-traeger-in-bremen-nord,Suchtpräventionsarbeit durch öffentliche Träger in Bremen-Nord,minor,2012-01-31T00:00:00Z,CDU,Senat,Senat
44540,Jörg Kastendiek;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Jörg Kastendiek,https://kleineanfragen.de/bremen/18/218-beschaeftigungszuschuss-im-benchmarking-vergleich,Beschäftigungszuschuss im Benchmarking-Vergleich,minor,2012-01-31T00:00:00Z,CDU,Senat,Senat
44541,Björn Tschöpe;Max Liess;Sükrü Senkal,Björn Tschöpe;Sükrü Senkal;Max Liess,https://kleineanfragen.de/bremen/18/213-steuerliche-privilegien-von-schuetzenvereinen-fuer-das-schiessen-mit-grosskalibrigen-waffen,Steuerliche Privilegien von Schützenvereinen für das Schießen mit großkalibrigen Waffen,minor,2012-01-24T00:00:00Z,SPD,Senat,Senat
44542,Wilhelm Hinners;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Wilhelm Hinners,https://kleineanfragen.de/bremen/18/203-lkw-unfaelle-auf-bremer-autobahnen,Lkw-Unfälle auf Bremer Autobahnen,minor,2012-01-17T00:00:00Z,CDU,Senat,Senat
44543,Klaus-Rainer Rupp;Kristina Vogt,Kristina Vogt;Klaus-Rainer Rupp,https://kleineanfragen.de/bremen/18/202-finanzielle-situation-der-jacobs-university-und-finanzielle-einsaetze-bremens,Finanzielle Situation der Jacobs University und finanzielle Einsätze Bremens,minor,2012-01-17T00:00:00Z,Die Linke,Senat,Senat
44544,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/76-s-finanzierung-und-betrieb-des-waldau-theaters,"Finanzierung und Betrieb des ""Waldau-Theaters""",minor,2012-01-10T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44545,Erwin Knäpper;Sigrid Grönert;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Sigrid Grönert;Erwin Knäpper,https://kleineanfragen.de/bremen/18/195-ehrung-von-freiwilligentaetigkeit-und-ehrenamt,Ehrung von Freiwilligentätigkeit und Ehrenamt,minor,2012-01-10T00:00:00Z,CDU,Senat,Senat
44546,Thomas vom Bruch;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Thomas vom Bruch,https://kleineanfragen.de/bremen/18/194-ausnahmen-und-abweichungen-vom-regelschulsystem-im-lande-bremen,Ausnahmen und Abweichungen vom Regelschulsystem im Lande Bremen,minor,2012-01-10T00:00:00Z,CDU,Senat,Senat
44547,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/193-entsorgung-von-filterstaeuben-aus-muellverbrennungsanlagen,Entsorgung von Filterstäuben aus Müllverbrennungsanlagen,minor,2012-01-10T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44548,Sandra Ahrens;Sigrid Grönert;Claas Rohmeyer;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Sandra Ahrens;Claas Rohmeyer;Sigrid Grönert,https://kleineanfragen.de/bremen/18/192-entwicklungsperspektiven-fuer-den-bremer-rat-fuer-integration,Entwicklungsperspektiven für den Bremer Rat für Integration,minor,2012-01-10T00:00:00Z,CDU,Senat,Senat
44549,Wilhelm Hinners;Sigrid Grönert;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Sigrid Grönert;Wilhelm Hinners,https://kleineanfragen.de/bremen/18/191-auswirkungen-der-verringerung-von-duldungen,Auswirkungen der Verringerung von Duldungen,minor,2012-01-10T00:00:00Z,CDU,Senat,Senat
44550,Sarah Ryglewski;Björn Tschöpe;Elias Tsartilidis,Björn Tschöpe;Sarah Ryglewski;Elias Tsartilidis,https://kleineanfragen.de/bremen/18/190-werbung-an-hochschulen-transparent-gestalten,Werbung an Hochschulen transparent gestalten,minor,2012-01-10T00:00:00Z,SPD,Senat,Senat
44551,Gabriela Piontkowski;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Gabriela Piontkowski,https://kleineanfragen.de/bremen/18/189-abarbeitung-von-geldstrafen,Abarbeitung von Geldstrafen,minor,2012-01-10T00:00:00Z,CDU,Senat,Senat
44552,Insa Peters-Rehwinkel;Björn Tschöpe;Sybille Böschen,Björn Tschöpe;Insa Peters-Rehwinkel;Sybille Böschen,https://kleineanfragen.de/bremen/18/188-anonyme-spurensicherungsmoeglichkeit-fuer-opfer-sexualisierter-gewalt,Anonyme Spurensicherungsmöglichkeit für Opfer sexualisierter Gewalt,minor,2012-01-10T00:00:00Z,SPD,Senat,Senat
44553,Wilhelm Hinners;Susanne Grobien;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Wilhelm Hinners;Susanne Grobien,https://kleineanfragen.de/bremen/18/180-stiftungen-im-lande-bremen,Stiftungen im Lande Bremen,minor,2011-12-20T00:00:00Z,CDU,Senat,Senat
44554,Jörg Kastendiek;Thomas Röwekamp,Thomas Röwekamp;Jörg Kastendiek,https://kleineanfragen.de/bremen/18/92-s-insolvenz-der-bremer-bootsbau-vegesack-ggmbh-bbv,Insolvenz der Bremer Bootsbau Vegesack gGmbH (BBV),minor,2011-12-14T00:00:00Z,CDU,Senat,Senat
44555,Wilhelm Hinners;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Wilhelm Hinners,https://kleineanfragen.de/bremen/18/171-geldwaesche,Geldwäsche,minor,2011-12-13T00:00:00Z,CDU,Senat,Senat
44556,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/155-schultrojaner,Schultrojaner,minor,2011-12-06T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44557,Klaus-Rainer Rupp;Kristina Vogt,Kristina Vogt;Klaus-Rainer Rupp,https://kleineanfragen.de/bremen/18/154-atomtransporte-ueber-bremisches-gebiet,Atomtransporte über bremisches Gebiet,minor,2011-12-06T00:00:00Z,Die Linke,Senat,Senat
44558,Gabriela Piontkowski;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Gabriela Piontkowski,https://kleineanfragen.de/bremen/18/149-funktionsfaehigkeit-der-rechtspflege-in-bremen-und-bremerhaven,Funktionsfähigkeit der Rechtspflege in Bremen und Bremerhaven,minor,2011-11-29T00:00:00Z,CDU,Senat,Senat
44559,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/91-s-buergerbeteiligung-in-bremen,Bürgerbeteiligung in Bremen,minor,2011-11-24T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44560,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/55-s-ruhender-verkehr-in-der-bremer-innenstadt,Ruhender Verkehr in der Bremer Innenstadt,minor,2011-11-22T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44561,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/130-einsatz-von-spionagesoftware-in-bremen,Einsatz von Spionagesoftware in Bremen,minor,2011-11-15T00:00:00Z,Die Linke,Senat,Senat
44562,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/129-wachsende-nachfrage-nach-studienplaetzen-an-den-hochschulen-im-land-bremen,Wachsende Nachfrage nach Studienplätzen an den Hochschulen im Land Bremen,minor,2011-11-15T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44563,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/128-zugang-zum-fuehrerschein-fuer-migrantinnen-und-migranten,Zugang zum Führerschein für Migrantinnen und Migranten,minor,2011-11-15T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44564,Thomas Röwekamp;Wilhelm Hinners,Thomas Röwekamp;Wilhelm Hinners,https://kleineanfragen.de/bremen/18/127-verkehrsunfaelle-im-land-bremen,Verkehrsunfälle im Land Bremen,minor,2011-11-15T00:00:00Z,CDU,Senat,Senat
44565,Claudia Bernhard;Kristina Vogt,Kristina Vogt;Claudia Bernhard,https://kleineanfragen.de/bremen/18/126-umsetzung-des-prostitutionsgesetzes,Umsetzung des Prostitutionsgesetzes,minor,2011-11-15T00:00:00Z,Die Linke,Senat,Senat
44566,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/112-tierverbrauchsfreies-studium-sicherstellen,Tierverbrauchsfreies Studium sicherstellen,minor,2011-11-08T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44567,Wilhelm Hinners,Wilhelm Hinners,https://kleineanfragen.de/bremen/18/90-auswertung-der-erkenntnisse-in-ermittlungsverfahren-wegen-kinderpornographie,Auswertung der Erkenntnisse in Ermittlungsverfahren wegen Kinderpornographie,minor,2011-11-01T00:00:00Z,CDU,Senat,Senat
44568,Claas Rohmeyer;Jörg Kastendiek;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Claas Rohmeyer;Jörg Kastendiek,https://kleineanfragen.de/bremen/18/89-integrationsjobs-im-benchmarking-vergleich,Integrationsjobs im Benchmarking-Vergleich,minor,2011-11-01T00:00:00Z,CDU,Senat,Senat
44569,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/88-nahrungsmittel-aus-artgerechter-tierhaltung-in-einrichtungen-des-landes-bremen,Nahrungsmittel aus artgerechter Tierhaltung in Einrichtungen des Landes Bremen,minor,2011-11-01T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44570,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/87-umgang-mit-rechtsrock-konzerten-in-bremen,Umgang mit Rechtsrock-Konzerten in Bremen,minor,2011-11-01T00:00:00Z,Die Linke,Senat,Senat
44571,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/45-s-ansiedlung-eines-cash-und-carry-marktes-in-der-ueberseestadt,Ansiedlung eines Cash-&-Carry-Marktes in der Überseestadt,minor,2011-10-25T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44572,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/42-s-uebernahme-aller-pflegekraefte-nach-der-ausbildung-bei-der-gesundheit-nord,Übernahme aller Pflegekräfte nach der Ausbildung bei der Gesundheit Nord,minor,2011-10-18T00:00:00Z,Die Linke,Senat,Senat
44573,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/74-funkzellenabfragen-bei-demonstrationen,Funkzellenabfragen bei Demonstrationen,minor,2011-10-11T00:00:00Z,Die Linke,Senat,Senat
44574,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/73-aufenthalt-fuer-gut-integrierte-jugendliche-und-heranwachsende,"Aufenthalt für ""gut integrierte"" Jugendliche und Heranwachsende",minor,2011-10-11T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44575,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/39-s-umsetzung-des-bremer-wohnungsnotstandsvertrags,Umsetzung des Bremer Wohnungsnotstandsvertrags,minor,2011-10-04T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44576,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/64-die-menschen-an-der-gesellschaft-partizipieren-lassen-einbuergerung-foerdern,Die Menschen an der Gesellschaft partizipieren lassen - Einbürgerung fördern,minor,2011-09-27T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
