,html_url,legislative_term,reference,title,interpellation_type,published_at,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
840,https://kleineanfragen.de/mecklenburg-vorpommern/7/3113-nichtberuecksichtigung-von-usedom-stadt-im-referentenentwurf-der-baederverkaufsverordnung-mecklenburg-vorpommern,7,3113,Nichtberücksichtigung von Usedom (Stadt) im Referentenentwurf der Bäderverkaufsverordnung Mecklenburg-Vorpommern,minor,2019-02-12,AfD,Ralph Weber,"Ministerium für Wirtschaft, Arbeit und Gesundheit"
841,https://kleineanfragen.de/mecklenburg-vorpommern/7/3112-nichtberuecksichtigung-von-wolgast-im-referentenentwurf-der-baederverkaufsverordnung-mecklenburg-vorpommern,7,3112,Nichtberücksichtigung von Wolgast im Referentenentwurf der Bäderverkaufsverordnung Mecklenburg-Vorpommern,minor,2019-02-12,AfD,Ralph Weber,"Ministerium für Wirtschaft, Arbeit und Gesundheit"
842,https://kleineanfragen.de/mecklenburg-vorpommern/7/3111-nichtberuecksichtigung-von-freest-im-referentenentwurf-der-baederverkaufsverordnung-mecklenburg-vorpommern,7,3111,Nichtberücksichtigung von Freest im Referentenentwurf der Bäderverkaufsverordnung Mecklenburg-Vorpommern,minor,2019-02-12,AfD,Ralph Weber,"Ministerium für Wirtschaft, Arbeit und Gesundheit"
843,https://kleineanfragen.de/mecklenburg-vorpommern/7/3110-nichtberuecksichtigung-von-bergen-auf-ruegen-im-referentenentwurf-der-baederverkaufsverordnung-mecklenburg,7,3110,Nichtberücksichtigung von Bergen auf Rügen im Referentenentwurf der Bäderverkaufsverordnung Mecklenburg-Vorpommern,minor,2019-02-12,AfD,Ralph Weber,"Ministerium für Wirtschaft, Arbeit und Gesundheit"
844,https://kleineanfragen.de/mecklenburg-vorpommern/7/3101-windkraftanlagen-im-eignungsgebiet-papenhagen,7,3101,Windkraftanlagen im Eignungsgebiet „Papenhagen“,minor,2019-02-12,Freie Wähler/BMV,Ralf Borschke,"Ministerium für Energie, Infrastruktur und Digitalisierung"
845,https://kleineanfragen.de/mecklenburg-vorpommern/7/3098-langzeitarbeitslose-ohne-einkommen-in-mecklenburg-vorpommern,7,3098,Langzeitarbeitslose ohne Einkommen in Mecklenburg-Vorpommern,minor,2019-02-12,Die Linke,Henning Foerster,"Ministerium für Wirtschaft, Arbeit und Gesundheit"
846,https://kleineanfragen.de/mecklenburg-vorpommern/7/3097-informationen-ueber-aenderungen-der-mittleren-reife-pruefung-im-fach-deutsch-zum-schuljahr-2018-2019,7,3097,Informationen über Änderungen der Mittleren-Reife-Prüfung im Fach Deutsch zum Schuljahr 2018/2019,minor,2019-02-12,Die Linke,Simone Oldenburg,"Ministerium für Bildung, Wissenschaft und Kultur"
847,https://kleineanfragen.de/mecklenburg-vorpommern/7/3096-antragstellung-und-mittelabfluss-fuer-projekte-und-begegnungen-im-rahmen-des-schueleraustausches-mit-den-staaten,7,3096,Antragstellung und Mittelabfluss für Projekte und Begegnungen im Rahmen des Schüleraustausches mit den Staaten Mittel- und Osteuropas sowie Israel in den Schuljahren 2015/2016 bis 2017/2018,minor,2019-02-12,Die Linke,Simone Oldenburg,"Ministerium für Bildung, Wissenschaft und Kultur"
848,https://kleineanfragen.de/mecklenburg-vorpommern/7/3089-historische-forschungen-am-kap-arkona,7,3089,Historische Forschungen am Kap Arkona,minor,2019-02-12,AfD,Sandro Hersel,"Ministerium für Bildung, Wissenschaft und Kultur"
849,https://kleineanfragen.de/mecklenburg-vorpommern/7/3073-verurteilung-und-radikalisierung-des-terroristen-yamen-a,7,3073,Verurteilung und Radikalisierung des Terroristen Yamen A.,minor,2019-02-12,AfD,Nikolaus Kramer,Ministerium für Inneres und Europa
