,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
47833,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/4775-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-in-der-hansestadt-rostock-im,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten in der Hansestadt Rostock im Monat September 2015,minor,2016-01-05T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47834,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/4774-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-in-der-hansestadt-rostock-im,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten in der Hansestadt Rostock im Monat August 2015,minor,2016-01-05T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47835,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/4766-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Nordwestmecklenburg im Monat September 2015,minor,2016-01-05T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47836,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/4758-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-vorpommern,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Vorpommern-Greifswald im Monat Oktober 2015,minor,2016-01-05T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47837,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/4757-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-vorpommern,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Vorpommern-Greifswald im Monat September 2015,minor,2016-01-05T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47838,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/4756-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-vorpommern,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Vorpommern-Greifswald im Monat August 2015,minor,2016-01-05T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47839,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/4751-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-rostock-im-monat,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Rostock im Monat Oktober 2015,minor,2016-01-05T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47840,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/4749-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-rostock-im-monat,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Rostock im Monat August 2015,minor,2016-01-05T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47841,Udo Pastörs,Udo Pastörs,https://kleineanfragen.de/mecklenburg-vorpommern/6/4737-gewaehrung-von-gruenderzuschuessen-und-faehigkeiten-der-vermittler,Gewährung von Gründerzuschüssen und Fähigkeiten der Vermittler,minor,2016-01-05T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47842,Ulrike Berger,Ulrike Berger,https://kleineanfragen.de/mecklenburg-vorpommern/6/4943-gebiete-mit-angespanntem-wohnungsmarkt,Gebiete mit angespanntem Wohnungsmarkt,minor,2016-01-04T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Wirtschaft, Bau und Tourismus","Ministerium für Wirtschaft, Bau und Tourismus"
47843,Ulrike Berger,Ulrike Berger,https://kleineanfragen.de/mecklenburg-vorpommern/6/4941-barrierefreiheit-und-sanierungsbedarf-von-schulen,Barrierefreiheit und Sanierungsbedarf von Schulen,minor,2016-01-04T00:00:00Z,Bündnis 90/Die Grünen,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47844,Peter Ritter,Peter Ritter,https://kleineanfragen.de/mecklenburg-vorpommern/6/4906-aberkennung-der-gemeinnuetzigkeit-von-vereinen,Aberkennung der Gemeinnützigkeit von Vereinen,minor,2016-01-04T00:00:00Z,Die Linke,Finanzministerium,Finanzministerium
47845,Torsten Koplin,Torsten Koplin,https://kleineanfragen.de/mecklenburg-vorpommern/6/4899-elektronische-akten-der-verwaltung-und-ihre-archivierung-in-mecklenburg-vorpommern,Elektronische Akten der Verwaltung und ihre Archivierung in Mecklenburg-Vorpommern,minor,2016-01-04T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
47846,Dr. Hikmat Al-Sabty,Dr. Hikmat Al-Sabty,https://kleineanfragen.de/mecklenburg-vorpommern/6/4885-verfahrensstand-bei-der-besetzung-des-lehrstuhles-zur-ur-und-fruehgeschichte-an-der-universitaet-rostock,Verfahrensstand bei der Besetzung des Lehrstuhles zur Ur- und Frühgeschichte an der Universität Rostock,minor,2016-01-04T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
47847,Jacqueline Bernhardt,Jacqueline Bernhardt,https://kleineanfragen.de/mecklenburg-vorpommern/6/4884-familienhebammen-in-mecklenburg-vorpommern,Familienhebammen in Mecklenburg-Vorpommern,minor,2016-01-04T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47848,Jacqueline Bernhardt,Jacqueline Bernhardt,https://kleineanfragen.de/mecklenburg-vorpommern/6/4872-absicherung-der-qualitaetssicherung-der-vollverpflegung-in-kindertagesstaetten,Absicherung der Qualitätssicherung der Vollverpflegung in Kindertagesstätten,minor,2016-01-04T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47849,Jacqueline Bernhardt,Jacqueline Bernhardt,https://kleineanfragen.de/mecklenburg-vorpommern/6/4871-verwendung-der-frei-verfuegbaren-bundesmittel-infolge-des-wegfalls-des-betreuungsgeldes,Verwendung der frei verfügbaren Bundesmittel infolge des Wegfalls des Betreuungsgeldes,minor,2016-01-04T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47850,Torsten Koplin,Torsten Koplin,https://kleineanfragen.de/mecklenburg-vorpommern/6/4869-kulturelle-bildung-fuer-aeltere,Kulturelle Bildung für Ältere,minor,2016-01-04T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47851,Jürgen Suhr,Jürgen Suhr,https://kleineanfragen.de/mecklenburg-vorpommern/6/4867-wasserentnahmeentgelt,Wasserentnahmeentgelt,minor,2016-01-04T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
47852,Beate Schlupp,Beate Schlupp,https://kleineanfragen.de/mecklenburg-vorpommern/6/4866-naehrstoffaustraege-aus-moorkoerpern-ins-grundwasser-oder-in-oberflaechengewaesser,Nährstoffausträge aus Moorkörpern ins Grundwasser oder in Oberflächengewässer,minor,2016-01-04T00:00:00Z,CDU,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
47853,Dr. Ursula Karlowski,Dr. Ursula Karlowski,https://kleineanfragen.de/mecklenburg-vorpommern/6/4835-management-plan-fuer-das-eu-vogelschutzgebiet-lewitz,Management-Plan für das EU-Vogelschutzgebiet Lewitz,minor,2016-01-04T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
47854,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/4811-polizeieinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-ludwigslust-parchim-im-monat,Polizeieinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Ludwigslust-Parchim im Monat August 2015,minor,2016-01-04T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47855,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/4809-polizeieinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-ludwigslust-parchim-im-monat,Polizeieinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Ludwigslust-Parchim im Monat Oktober 2015,minor,2016-01-04T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47856,Beate Schlupp,Beate Schlupp,https://kleineanfragen.de/mecklenburg-vorpommern/6/4730-bestandsentwicklung-des-seeadlers-in-mecklenburg-vorpommern,Bestandsentwicklung des Seeadlers in Mecklenburg-Vorpommern,minor,2016-01-04T00:00:00Z,CDU,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
47857,Peter Ritter,Peter Ritter,https://kleineanfragen.de/mecklenburg-vorpommern/6/4861-abstimmungsverhalten-der-landesregierung-auf-der-939-sitzung-des-bundesrates,Abstimmungsverhalten der Landesregierung auf der 939. Sitzung des Bundesrates,minor,2015-12-28T00:00:00Z,Die Linke,Staatskanzlei,Staatskanzlei
47858,Peter Ritter,Peter Ritter,https://kleineanfragen.de/mecklenburg-vorpommern/6/4683-verschaerfungen-des-asylrechts,Verschärfungen des Asylrechts,minor,2015-12-28T00:00:00Z,Die Linke,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47859,Ulrike Berger,Ulrike Berger,https://kleineanfragen.de/mecklenburg-vorpommern/6/4940-pflichtstundenzahl-von-lehrerinnen-und-lehrern,Pflichtstundenzahl von Lehrerinnen und Lehrern,minor,2015-12-23T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
47860,Jürgen Suhr;Johannes Saalfeld,Johannes Saalfeld;Jürgen Suhr,https://kleineanfragen.de/mecklenburg-vorpommern/6/4903-ueberhoehte-telefonkosten-in-den-justizvollzugsanstalten,Überhöhte Telefonkosten in den Justizvollzugsanstalten,minor,2015-12-23T00:00:00Z,Bündnis 90/Die Grünen,Justizministerium,Justizministerium
47861,Johannes Saalfeld,Johannes Saalfeld,https://kleineanfragen.de/mecklenburg-vorpommern/6/4902-unbesetzte-studienplaetze-in-zulassungsbeschraenkten-studiengaengen,Unbesetzte Studienplätze in zulassungsbeschränkten Studiengängen,minor,2015-12-23T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
47862,Torsten Koplin,Torsten Koplin,https://kleineanfragen.de/mecklenburg-vorpommern/6/4870-personelle-absicherung-und-finanzielle-zukunft-der-stiftung-deutsches-meeresmuseum,Personelle Absicherung und finanzielle Zukunft der Stiftung Deutsches Meeresmuseum,minor,2015-12-23T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
47863,Simone Oldenburg,Simone Oldenburg,https://kleineanfragen.de/mecklenburg-vorpommern/6/4865-eingangsklassen-an-den-allgemein-bildenden-schulen-in-mecklenburg-vorpommern,Eingangsklassen an den allgemein bildenden Schulen in Mecklenburg-Vorpommern,minor,2015-12-23T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
47864,Karen Stramm,Karen Stramm,https://kleineanfragen.de/mecklenburg-vorpommern/6/4862-strukturveraenderungen-an-den-krankenhaeusern-anklam-und-wolgast,Strukturveränderungen an den Krankenhäusern Anklam und Wolgast,minor,2015-12-23T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47865,Henning Foerster;Torsten Koplin,Torsten Koplin;Henning Foerster,https://kleineanfragen.de/mecklenburg-vorpommern/6/4860-menschen-mit-behinderungen-in-mecklenburg-vorpommern-und-deren-integration-in-den-arbeitsmarkt,Menschen mit Behinderungen in Mecklenburg-Vorpommern und deren Integration in den Arbeitsmarkt,minor,2015-12-23T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47866,Peter Ritter,Peter Ritter,https://kleineanfragen.de/mecklenburg-vorpommern/6/4836-schusswaffenbesitz-in-mecklenburg-vorpommern,Schusswaffenbesitz in Mecklenburg-Vorpommern,minor,2015-12-23T00:00:00Z,Die Linke,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47867,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/4818-entwicklung-der-windeignungsgebiete-und-windkraftanlagen-im-landkreis-rostock,Entwicklung der Windeignungsgebiete und Windkraftanlagen im Landkreis Rostock,minor,2015-12-23T00:00:00Z,NPD,"Ministerium für Energie, Infrastruktur und Landesentwicklung","Ministerium für Energie, Infrastruktur und Landesentwicklung"
47868,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/4810-polizeieinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-ludwigslust-parchim-im-monat,Polizeieinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Ludwigslust-Parchim im Monat September 2015,minor,2015-12-23T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47869,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/4761-polizeieinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-vorpommern-greifswald-im-monat,Polizeieinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Vorpommern-Greifswald im Monat Oktober 2015,minor,2015-12-23T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47870,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/4760-polizeieinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-vorpommern-greifswald-im-monat,Polizeieinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Vorpommern-Greifswald im Monat September 2015,minor,2015-12-23T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47871,Peter Ritter,Peter Ritter,https://kleineanfragen.de/mecklenburg-vorpommern/6/4753-internetkriminalitaet-in-mecklenburg-vorpommern-hassdelikte,Internetkriminalität in Mecklenburg-Vorpommern - Hassdelikte,minor,2015-12-23T00:00:00Z,Die Linke,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47872,Torsten Koplin,Torsten Koplin,https://kleineanfragen.de/mecklenburg-vorpommern/6/4868-verfahrensstand-bei-der-neubesetzung-der-stelle-des-staatlichen-gartenkonservators,Verfahrensstand bei der Neubesetzung der Stelle des Staatlichen Gartenkonservators,minor,2015-12-22T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
47873,Peter Ritter,Peter Ritter,https://kleineanfragen.de/mecklenburg-vorpommern/6/4863-personengebundene-hinweise-in-datenverarbeitungssystemen-der-landespolizei,Personengebundene Hinweise in Datenverarbeitungssystemen der Landespolizei,minor,2015-12-22T00:00:00Z,Die Linke,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47874,Stefan Köster,Stefan Köster,https://kleineanfragen.de/mecklenburg-vorpommern/6/4831-notunterkunft-meetzen,Notunterkunft Meetzen,minor,2015-12-22T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47875,Tino Müller,Tino Müller,https://kleineanfragen.de/mecklenburg-vorpommern/6/4817-dezentrale-unterbringung,Dezentrale Unterbringung,minor,2015-12-22T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47876,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/4798-polizeieinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-in-der-landeshauptstadt-schwerin-im-monat,Polizeieinsätze in Unterkünften für Asylbewerber und/oder Asylanten in der Landeshauptstadt Schwerin im Monat Oktober 2015,minor,2015-12-22T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47877,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/4797-polizeieinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-in-der-landeshauptstadt-schwerin-im-monat,Polizeieinsätze in Unterkünften für Asylbewerber und/oder Asylanten in der Landeshauptstadt Schwerin im Monat September 2015,minor,2015-12-22T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47878,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/4796-polizeieinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-in-der-landeshauptstadt-schwerin-im-monat,Polizeieinsätze in Unterkünften für Asylbewerber und/oder Asylanten in der Landeshauptstadt Schwerin im Monat August 2015,minor,2015-12-22T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47879,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/4791-feuerwehreinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-in-der-landeshauptstadt-schwerin-im-monat,Feuerwehreinsätze in Unterkünften für Asylbewerber und/oder Asylanten in der Landeshauptstadt Schwerin im Monat September 2015,minor,2015-12-22T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47880,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/4790-feuerwehreinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-in-der-landeshauptstadt-schwerin-im-monat,Feuerwehreinsätze in Unterkünften für Asylbewerber und/oder Asylanten in der Landeshauptstadt Schwerin im Monat August 2015,minor,2015-12-22T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
