,html_url,legislative_term,reference,title,interpellation_type,published_at,body,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
43325,https://kleineanfragen.de/bundestag/19/6079-einhaltung-des-stabilitaets-und-wachstumspakts-durch-italien,19,6079,Einhaltung des Stabilitäts- und Wachstumspakts durch Italien,minor,2018-11-28,Bundestag,FDP,Florian Toncar;Christian Dürr;Frank Schäffler,Bundesministerium der Finanzen
43326,https://kleineanfragen.de/bundestag/19/6078-zukunftsdialog-soziale-netzwerke-des-bundesministeriums-der-justiz-und-fuer-verbraucherschutz,19,6078,"„Zukunftsdialog Soziale Netzwerke“ des Bundesministeriums der Justiz und für
Verbraucherschutz",minor,2018-11-28,Bundestag,Die Linke,Anke Domscheit-Berg;Simone Barrientos Krauss;Petra Sitte,Bundesministerium der Justiz und für Verbraucherschutz
43327,https://kleineanfragen.de/bundestag/19/6077-unnoetige-konvertierungen-bei-fremdwaehrungszahlungen,19,6077,Unnötige Konvertierungen bei Fremdwährungszahlungen,minor,2018-11-28,Bundestag,Die Grünen,Lisa Paus;Danyal Bayaz;Gerhard Schick,Bundesministerium der Justiz und für Verbraucherschutz
43328,https://kleineanfragen.de/bundestag/19/6076-ergebnisse-des-pilotprojekts-zur-biometrischen-gesichtserkennung-am-bahnhof-berlin-suedkreuz,19,6076,Ergebnisse des Pilotprojekts zur biometrischen Gesichtserkennung am Bahnhof Berlin Südkreuz,minor,2018-11-28,Bundestag,Die Linke,Gökay Akbulut;André Hahn;Ulla Jelpke,"Bundesministerium des Innern, für Bau und Heimat"
43329,https://kleineanfragen.de/bundestag/19/6075-verstaerkte-aktivitaeten-von-frontex-in-suedosteuropa,19,6075,Verstärkte Aktivitäten von Frontex in Südosteuropa,minor,2018-11-28,Bundestag,Die Linke,Christine Buchholz;Michel Brandt;Andrej Hunko,"Bundesministerium des Innern, für Bau und Heimat"
43330,https://kleineanfragen.de/bundestag/19/6074-haltung-der-bundesregierung-zum-geplanten-musterpolizeigesetz,19,6074,Haltung der Bundesregierung zum geplanten Musterpolizeigesetz,minor,2018-11-28,Bundestag,FDP,Grigorios Aggelidis;Stephan Thomae;Konstantin Kuhle,"Bundesministerium des Innern, für Bau und Heimat"
43331,https://kleineanfragen.de/bundestag/19/6073-wohnen-im-alter-massnahmen-gegen-vereinsamung-im-alter-und-foerderung-von-alterslebensmodellen,19,6073,Wohnen im Alter: Maßnahmen gegen Vereinsamung im Alter und Förderung von Alterslebensmodellen,minor,2018-11-28,Bundestag,FDP,Grigorios Aggelidis;Katja Suding;Daniel Föst,"Bundesministerium für Familie, Senioren, Frauen und Jugend"
43332,https://kleineanfragen.de/bundestag/19/6072-wohnen-im-alter-seniorengerechte-wohnumfelder-massnahmen-auf-kommunaler-ebene-und-stadtentwicklung,19,6072,"Wohnen im Alter: Seniorengerechte Wohnumfelder, Maßnahmen auf kommunaler Ebene und Stadtentwicklung",minor,2018-11-28,Bundestag,FDP,Grigorios Aggelidis;Katja Suding;Daniel Föst,"Bundesministerium des Innern, für Bau und Heimat"
43333,https://kleineanfragen.de/bundestag/19/6071-bauland-und-leerstand,19,6071,Bauland und Leerstand,minor,2018-11-28,Bundestag,Die Grünen,Markus Tressel;Daniela Wagner;Christian Kühn,"Bundesministerium des Innern, für Bau und Heimat"
43334,https://kleineanfragen.de/bundestag/19/6070-risiko-eu-urheberrechtsreform-einschraenkung-der-persoenlichkeitsrechte,19,6070,Risiko EU-Urheberrechtsreform: Einschränkung der Persönlichkeitsrechte,minor,2018-11-28,Bundestag,AfD,Uwe Schulz;Uwe Kamann;Joana Cotar,Bundesministerium für Verkehr und digitale Infrastruktur
43335,https://kleineanfragen.de/bundestag/19/6069-honorarberatung-in-deutschland,19,6069,Honorarberatung in Deutschland,minor,2018-11-28,Bundestag,FDP,Florian Toncar;Christian Dürr;Frank Schäffler,Bundesministerium der Finanzen
43336,https://kleineanfragen.de/bundestag/19/6068-klimagerechtigkeit-und-geschlechtergerechtigkeit-umsetzung-des-gender-action-plan-verankerung-einer-gendergerechten,19,6068,"Klimagerechtigkeit und Geschlechtergerechtigkeit - Umsetzung des Gender
Action Plan, Verankerung einer gendergerechten Klimapolitik auf der UNKlimakonferenz
in Kattowitz COP24 und Förderung von Frauen in der Gestaltung
nationaler und internationaler Klimapolitik",minor,2018-11-28,Bundestag,Die Grünen,Claudia Roth;Uwe Kekeritz;Lisa Badum,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit"
